order_id,order_date,customer_id,partner_id,product_id,quantity,order_channel,priority,promised_sla_days,status,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
O507327,2024-01-03,C100777,P1002,SKU2072,3,Web,Express,2,Delivered,0.017,4982.25,84.7,4897.55,3403.53
O507328,2024-08-09,C100282,P1003,SKU2027,5,Web,Standard,1,Delivered,0.051,8997.25,458.86,8538.39,5061.0
O507329,2025-11-11,C100320,P1024,SKU2093,5,Marketplace,Express,7,Delivered,0.225,2143.0,482.18,1660.82,724.7
O507330,2024-04-21,C100592,P1000,SKU2105,4,Mobile,Standard,3,Returned,0.112,13345.44,1494.69,11850.75,3109.32
O507331,2025-05-18,C100628,P1000,SKU2032,2,Web,Standard,3,Delivered,0.195,6151.4,1199.52,4951.88,2187.26
O507332,2024-01-05,C100100,P1000,SKU2012,5,Web,Standard,2,Delivered,0.079,14174.85,1119.81,13055.04,12429.8
O507333,2025-02-14,C100592,P1015,SKU2034,5,Web,Standard,2,In-Transit,0.028,12419.15,347.74,12071.41,6405.75
O507334,2025-11-04,C100393,P1023,SKU2090,2,Mobile,Standard,3,Delivered,0.222,2361.34,524.22,1837.12,1341.2
O507335,2024-09-06,C100790,P1004,SKU2007,1,Marketplace,Standard,2,Delivered,0.041,2383.17,97.71,2285.46,1928.85
O507336,2024-05-24,C100504,P1019,SKU2034,3,B2B,Standard,3,Delivered,0.087,7451.49,648.28,6803.21,3843.45
O507337,2025-02-21,C100618,P1017,SKU2038,3,Mobile,Standard,7,Delivered,0.175,3857.7,675.1,3182.6,1265.73
O507338,2024-07-22,C100275,P1005,SKU2002,4,Mobile,Standard,4,Delivered,0.148,12781.6,1891.68,10889.92,7784.6
O507339,2025-10-13,C100226,P1001,SKU2071,1,Web,Standard,2,Delivered,0.232,2070.08,480.26,1589.82,1809.25
O507340,2025-09-12,C100628,P1012,SKU2096,3,Mobile,Standard,5,Delivered,0.247,10278.69,2538.84,7739.85,4967.64
O507341,2025-04-21,C100012,P1002,SKU2018,2,Mobile,Standard,1,Delivered,0.037,6764.84,250.3,6514.54,4016.2
O507342,2025-04-12,C100464,P1002,SKU2106,3,Web,Standard,3,Delivered,0.057,848.58,48.37,800.21,595.65
O507343,2025-03-16,C100774,P1011,SKU2114,1,Web,Express,3,Delivered,0.16,2124.06,339.85,1784.21,896.19
O507344,2025-06-21,C100792,P1020,SKU2104,3,Marketplace,Standard,4,Delivered,0.037,7990.41,295.65,7694.76,4098.21
O507345,2024-12-02,C100572,P1024,SKU2086,1,Mobile,Standard,1,Delivered,0.136,1982.36,269.6,1712.76,1158.5
O507346,2025-12-09,C100397,P1015,SKU2053,5,Mobile,Express,4,Delivered,0.093,12124.1,1127.54,10996.56,3477.25
O507347,2024-09-09,C100650,P1006,SKU2024,4,Mobile,Express,3,Delivered,0.222,10486.88,2328.09,8158.79,616.08
O507348,2024-01-07,C100011,P1008,SKU2109,5,Mobile,Standard,3,Delivered,0.23,13438.2,3090.79,10347.41,4977.55
O507349,2025-05-25,C100634,P1015,SKU2063,4,Web,Standard,3,Cancelled,0.065,8101.8,526.62,7575.18,2733.88
O507350,2025-04-29,C100151,P1004,SKU2054,5,Marketplace,Standard,3,Delivered,0.024,20733.7,497.61,20236.09,11637.6
O507351,2025-12-18,C100588,P1012,SKU2046,2,Web,Express,7,Delivered,0.248,6187.94,1534.61,4653.33,4841.2
O507352,2024-10-15,C100278,P1019,SKU2026,1,Web,Express,4,Delivered,0.037,1268.71,46.94,1221.77,699.77
O507353,2024-11-06,C100601,P1021,SKU2045,5,Mobile,Standard,3,Cancelled,0.043,18997.95,816.91,18181.04,9862.85
O507354,2025-02-14,C100482,P1001,SKU2095,4,Mobile,Standard,5,Delivered,0.063,5289.28,333.22,4956.06,3522.36
O507355,2024-10-13,C100743,P1007,SKU2067,4,Mobile,Standard,3,Delivered,0.085,11498.92,977.41,10521.51,8968.36
O507356,2025-07-27,C100629,P1006,SKU2047,2,B2B,Standard,2,Delivered,0.037,7525.18,278.43,7246.75,4206.86
O507357,2024-11-08,C100731,P1013,SKU2012,2,Web,Standard,2,Delivered,0.081,5669.94,459.27,5210.67,4971.92
O507358,2025-07-26,C100120,P1004,SKU2049,4,Web,Standard,4,In-Transit,0.006,10237.64,61.43,10176.21,5359.32
O507359,2024-11-07,C100303,P1023,SKU2025,3,Web,Standard,2,Delivered,0.2,5637.78,1127.56,4510.22,3444.39
O507360,2024-06-13,C100349,P1022,SKU2047,1,Web,Express,5,Delivered,0.066,3762.59,248.33,3514.26,2103.43
O507361,2025-12-25,C100024,P1008,SKU2017,2,Marketplace,Express,2,Delivered,0.204,6075.84,1239.47,4836.37,3873.92
O507362,2025-01-19,C100018,P1010,SKU2113,2,Mobile,Standard,3,Delivered,0.162,3034.0,491.51,2542.49,2001.96
O507363,2025-05-31,C100030,P1010,SKU2020,5,Web,Standard,3,In-Transit,0.12,21408.4,2569.01,18839.39,10746.55
O507364,2025-03-08,C100613,P1001,SKU2014,2,Mobile,Standard,7,Delivered,0.243,6975.8,1695.12,5280.68,557.02
O507365,2024-09-19,C100357,P1022,SKU2078,3,Marketplace,Standard,1,Delivered,0.097,6693.3,649.25,6044.05,3695.46
O507366,2025-12-11,C100601,P1019,SKU2041,3,B2B,Standard,4,Delivered,0.045,8806.95,396.31,8410.64,3188.55
O507367,2024-09-28,C100667,P1008,SKU2119,1,Mobile,Express,3,Returned,0.144,4581.32,659.71,3921.61,2417.2
O507368,2025-12-26,C100028,P1013,SKU2048,3,Mobile,Standard,3,Delivered,0.035,5955.9,208.46,5747.44,1194.45
O507369,2024-11-10,C100678,P1009,SKU2078,2,Web,Express,2,Delivered,0.069,4462.2,307.89,4154.31,2463.64
O507370,2024-01-17,C100180,P1005,SKU2100,5,Marketplace,Standard,1,Delivered,0.227,15992.3,3630.25,12362.05,10984.25
O507371,2024-01-27,C100323,P1007,SKU2118,2,B2B,Standard,5,Delivered,0.223,5752.06,1282.71,4469.35,2978.84
O507372,2025-12-12,C100770,P1002,SKU2097,2,Mobile,Express,5,Delivered,0.116,2000.08,232.01,1768.07,560.7
O507373,2025-01-20,C100241,P1020,SKU2069,3,Mobile,Standard,2,Delivered,0.12,3872.97,464.76,3408.21,2526.0
O507374,2024-10-10,C100751,P1016,SKU2097,2,Mobile,Express,3,Delivered,0.142,2000.08,284.01,1716.07,560.7
O507375,2025-08-16,C100405,P1023,SKU2033,3,Mobile,Express,3,Cancelled,0.021,3574.98,75.07,3499.91,2559.39
O507376,2025-03-27,C100010,P1000,SKU2104,4,Mobile,Standard,2,Delivered,0.063,10653.88,671.19,9982.69,5464.28
O507377,2025-04-27,C100666,P1015,SKU2104,5,Marketplace,Standard,3,Delivered,0.145,13317.35,1931.02,11386.33,6830.35
O507378,2025-05-16,C100035,P1014,SKU2046,5,B2B,Standard,1,Delivered,0.08,15469.85,1237.59,14232.26,12103.0
O507379,2024-05-25,C100509,P1015,SKU2008,2,Marketplace,Express,3,Delivered,0.053,4487.92,237.86,4250.06,4051.36
O507380,2024-03-05,C100366,P1024,SKU2082,4,Web,Standard,2,Cancelled,0.162,11089.36,1796.48,9292.88,9310.4
O507381,2025-06-16,C100111,P1009,SKU2012,2,Mobile,Standard,3,Delivered,0.142,5669.94,805.13,4864.81,4971.92
O507382,2024-01-16,C100411,P1003,SKU2002,5,Mobile,Standard,3,Delivered,0.082,15977.0,1310.11,14666.89,9730.75
O507383,2025-06-09,C100289,P1000,SKU2113,1,Web,Standard,1,Delivered,0.234,1517.0,354.98,1162.02,1000.98
O507384,2024-04-04,C100078,P1012,SKU2068,5,Mobile,Standard,4,Delivered,0.194,4008.45,777.64,3230.81,2528.2
O507385,2024-07-10,C100444,P1004,SKU2078,2,Web,Standard,3,Cancelled,0.149,4462.2,664.87,3797.33,2463.64
O507386,2025-06-01,C100035,P1003,SKU2105,4,Mobile,Standard,4,Cancelled,0.052,13345.44,693.96,12651.48,3109.32
O507387,2025-03-31,C100430,P1003,SKU2111,4,Web,Express,5,Delivered,0.162,4966.76,804.62,4162.14,2766.6
O507388,2025-07-25,C100180,P1006,SKU2114,2,Mobile,Standard,3,Delivered,0.172,4248.12,730.68,3517.44,1792.38
O507389,2025-03-22,C100664,P1002,SKU2015,5,B2B,Standard,3,Cancelled,0.145,13534.95,1962.57,11572.38,8288.8
O507390,2024-02-04,C100760,P1012,SKU2038,2,Web,Standard,5,In-Transit,0.159,2571.8,408.92,2162.88,843.82
O507391,2025-09-05,C100745,P1016,SKU2092,4,Web,Standard,3,Delivered,0.041,13421.12,550.27,12870.85,858.12
O507392,2024-06-06,C100750,P1007,SKU2003,5,Mobile,Standard,3,Delivered,0.084,11738.2,986.01,10752.19,9618.25
O507393,2024-04-09,C100080,P1003,SKU2028,1,Mobile,Standard,4,Delivered,0.223,2838.81,633.05,2205.76,1091.5
O507394,2025-10-04,C100407,P1014,SKU2061,5,B2B,Standard,2,Returned,0.034,3820.95,129.91,3691.04,1077.2
O507395,2024-05-22,C100179,P1002,SKU2041,5,Mobile,Standard,3,Delivered,0.147,14678.25,2157.7,12520.55,5314.25
O507396,2025-01-26,C100077,P1018,SKU2020,2,Marketplace,Express,2,Delivered,0.224,8563.36,1918.19,6645.17,4298.62
O507397,2024-12-21,C100313,P1009,SKU2107,5,Web,Standard,2,Returned,0.004,9761.9,39.05,9722.85,4768.75
O507398,2025-07-16,C100343,P1010,SKU2053,1,Web,Express,5,Delivered,0.242,2424.82,586.81,1838.01,695.45
O507399,2024-02-02,C100237,P1006,SKU2049,1,Marketplace,Standard,5,Delivered,0.221,2559.41,565.63,1993.78,1339.83
O507400,2024-03-18,C100091,P1007,SKU2078,4,Web,Standard,5,Delivered,0.179,8924.4,1597.47,7326.93,4927.28
O507401,2024-10-30,C100326,P1003,SKU2080,5,Mobile,Standard,4,Delivered,0.177,13919.35,2463.72,11455.63,1325.05
O507402,2024-12-11,C100124,P1013,SKU2059,1,Mobile,Express,1,Delivered,0.217,2616.8,567.85,2048.95,1514.75
O507403,2025-07-30,C100032,P1003,SKU2106,4,B2B,Standard,3,Delivered,0.043,1131.44,48.65,1082.79,794.2
O507404,2025-03-18,C100361,P1017,SKU2035,1,Mobile,Express,7,Delivered,0.175,3890.52,680.84,3209.68,1073.47
O507405,2024-04-18,C100052,P1006,SKU2104,4,B2B,Express,7,In-Transit,0.086,10653.88,916.23,9737.65,5464.28
O507406,2025-12-16,C100772,P1014,SKU2104,5,Mobile,Express,5,In-Transit,0.219,13317.35,2916.5,10400.85,6830.35
O507407,2024-12-02,C100670,P1013,SKU2001,3,Web,Standard,4,Delivered,0.133,10939.23,1454.92,9484.31,2462.16
O507408,2025-12-06,C100740,P1015,SKU2090,1,Web,Standard,3,Delivered,0.191,1180.67,225.51,955.16,670.6
O507409,2025-12-24,C100082,P1018,SKU2018,2,Mobile,Standard,3,Delivered,0.042,6764.84,284.12,6480.72,4016.2
O507410,2024-02-07,C100371,P1014,SKU2058,3,Web,Standard,4,Delivered,0.061,2365.11,144.27,2220.84,582.54
O507411,2025-01-04,C100659,P1021,SKU2110,4,Web,Standard,3,In-Transit,0.21,11064.16,2323.47,8740.69,2130.2
O507412,2024-11-04,C100460,P1006,SKU2023,3,Mobile,Standard,3,Delivered,0.099,10357.68,1025.41,9332.27,3194.19
O507413,2024-12-30,C100245,P1018,SKU2067,3,Mobile,Standard,4,Cancelled,0.132,8624.19,1138.39,7485.8,6726.27
O507414,2024-08-14,C100665,P1008,SKU2093,4,Mobile,Express,7,Delivered,0.181,1714.4,310.31,1404.09,579.76
O507415,2025-02-12,C100247,P1015,SKU2057,5,B2B,Standard,2,Delivered,0.042,14782.7,620.87,14161.83,9082.75
O507416,2024-12-25,C100779,P1012,SKU2009,4,Web,Standard,2,Delivered,0.076,9132.32,694.06,8438.26,3222.92
O507417,2024-05-15,C100080,P1022,SKU2007,1,B2B,Standard,2,Delivered,0.081,2383.17,193.04,2190.13,1928.85
O507418,2024-07-29,C100564,P1006,SKU2062,1,Mobile,Express,4,Delivered,0.229,3075.18,704.22,2370.96,1305.0
O507419,2024-04-17,C100010,P1012,SKU2003,2,Marketplace,Express,5,Delivered,0.034,4695.28,159.64,4535.64,3847.3
O507420,2025-09-08,C100731,P1004,SKU2001,2,Mobile,Express,5,Delivered,0.093,7292.82,678.23,6614.59,1641.44
O507421,2025-05-10,C100284,P1015,SKU2114,4,Web,Express,3,Delivered,0.24,8496.24,2039.1,6457.14,3584.76
O507422,2024-10-10,C100016,P1000,SKU2063,5,Marketplace,Express,4,Delivered,0.209,10127.25,2116.6,8010.65,3417.35
O507423,2024-10-16,C100668,P1010,SKU2056,3,Marketplace,Express,1,Delivered,0.168,7500.21,1260.04,6240.17,4294.38
O507424,2024-02-27,C100773,P1000,SKU2012,5,Marketplace,Standard,3,Delivered,0.137,14174.85,1941.95,12232.9,12429.8
O507425,2024-07-30,C100735,P1008,SKU2094,3,Marketplace,Standard,5,Delivered,0.21,6960.33,1461.67,5498.66,4954.92
O507426,2025-11-06,C100388,P1012,SKU2061,4,Web,Standard,5,Returned,0.237,3056.76,724.45,2332.31,861.76
O507427,2024-01-23,C100049,P1008,SKU2026,4,B2B,Express,4,Delivered,0.231,5074.84,1172.29,3902.55,2799.08
O507428,2024-04-16,C100182,P1009,SKU2090,2,B2B,Standard,5,In-Transit,0.16,2361.34,377.81,1983.53,1341.2
O507429,2025-09-10,C100024,P1003,SKU2028,4,Marketplace,Express,3,Delivered,0.182,11355.24,2066.65,9288.59,4366.0
O507430,2025-01-15,C100035,P1017,SKU2060,3,Mobile,Standard,2,Cancelled,0.194,12055.71,2338.81,9716.9,6146.88
O507431,2024-01-24,C100127,P1019,SKU2067,3,Marketplace,Standard,3,Delivered,0.202,8624.19,1742.09,6882.1,6726.27
O507432,2024-12-24,C100450,P1011,SKU2033,2,Mobile,Standard,7,Delivered,0.183,2383.32,436.15,1947.17,1706.26
O507433,2025-07-02,C100613,P1001,SKU2105,2,Mobile,Express,5,Delivered,0.045,6672.72,300.27,6372.45,1554.66
O507434,2024-09-09,C100467,P1001,SKU2084,5,B2B,Express,5,Delivered,0.19,6464.45,1228.25,5236.2,4105.3
O507435,2024-10-06,C100163,P1016,SKU2034,4,Web,Standard,4,Delivered,0.098,9935.32,973.66,8961.66,5124.6
O507436,2025-04-06,C100481,P1023,SKU2018,1,Marketplace,Standard,7,Delivered,0.05,3382.42,169.12,3213.3,2008.1
O507437,2025-03-13,C100184,P1021,SKU2039,3,Mobile,Standard,3,Returned,0.026,4210.14,109.46,4100.68,2736.69
O507438,2025-10-22,C100368,P1010,SKU2055,4,Web,Express,3,Cancelled,0.06,15921.76,955.31,14966.45,1328.84
O507439,2024-06-30,C100711,P1012,SKU2066,4,Mobile,Standard,4,Delivered,0.127,11675.88,1482.84,10193.04,9383.12
O507440,2024-07-20,C100107,P1004,SKU2048,5,Mobile,Standard,3,Delivered,0.062,9926.5,615.44,9311.06,1990.75
O507441,2024-04-23,C100699,P1001,SKU2004,4,Web,Express,4,Delivered,0.166,14613.0,2425.76,12187.24,8473.88
O507442,2025-05-01,C100216,P1019,SKU2081,1,Marketplace,Standard,3,In-Transit,0.241,3483.49,839.52,2643.97,329.35
O507443,2025-01-24,C100536,P1010,SKU2045,3,Mobile,Standard,7,Delivered,0.011,11398.77,125.39,11273.38,5917.71
O507444,2024-09-10,C100209,P1012,SKU2040,2,Marketplace,Standard,7,Returned,0.033,3436.98,113.42,3323.56,2872.38
O507445,2025-05-23,C100131,P1008,SKU2066,1,Web,Standard,5,Delivered,0.062,2918.97,180.98,2737.99,2345.78
O507446,2024-10-02,C100360,P1007,SKU2100,5,Web,Express,1,Delivered,0.201,15992.3,3214.45,12777.85,10984.25
O507447,2024-05-22,C100304,P1024,SKU2000,1,Web,Express,3,Delivered,0.068,2126.16,144.58,1981.58,1352.97
O507448,2025-01-29,C100405,P1020,SKU2115,2,Web,Standard,7,Delivered,0.048,5332.28,255.95,5076.33,2716.14
O507449,2024-11-14,C100188,P1017,SKU2076,2,Marketplace,Standard,5,Delivered,0.038,4075.42,154.87,3920.55,2331.22
O507450,2024-10-23,C100782,P1009,SKU2065,3,Mobile,Standard,2,Delivered,0.037,2042.4,75.57,1966.83,1022.28
O507451,2024-11-21,C100537,P1018,SKU2006,4,Marketplace,Standard,4,Returned,0.18,15791.64,2842.5,12949.14,4456.64
O507452,2025-10-30,C100672,P1008,SKU2085,2,Marketplace,Express,1,Delivered,0.177,3470.24,614.23,2856.01,1840.3
O507453,2024-06-06,C100623,P1012,SKU2086,4,Web,Standard,5,Delivered,0.078,7929.44,618.5,7310.94,4634.0
O507454,2024-07-20,C100579,P1003,SKU2067,1,B2B,Standard,3,Delivered,0.112,2874.73,321.97,2552.76,2242.09
O507455,2025-02-17,C100113,P1017,SKU2096,5,Marketplace,Standard,3,Delivered,0.157,17131.15,2689.59,14441.56,8279.4
O507456,2024-02-04,C100470,P1001,SKU2100,5,Web,Standard,2,Delivered,0.244,15992.3,3902.12,12090.18,10984.25
O507457,2024-04-16,C100718,P1018,SKU2100,3,Mobile,Standard,1,Delivered,0.186,9595.38,1784.74,7810.64,6590.55
O507458,2025-02-17,C100076,P1015,SKU2039,1,Mobile,Standard,7,Delivered,0.201,1403.38,282.08,1121.3,912.23
O507459,2025-01-07,C100370,P1001,SKU2080,4,Mobile,Express,4,Delivered,0.244,11135.48,2717.06,8418.42,1060.04
O507460,2025-04-22,C100147,P1012,SKU2006,4,Mobile,Express,3,Delivered,0.095,15791.64,1500.21,14291.43,4456.64
O507461,2024-03-23,C100636,P1005,SKU2067,4,Mobile,Standard,1,Delivered,0.017,11498.92,195.48,11303.44,8968.36
O507462,2025-09-16,C100745,P1011,SKU2017,2,Mobile,Standard,4,Delivered,0.187,6075.84,1136.18,4939.66,3873.92
O507463,2024-12-20,C100041,P1000,SKU2036,3,Mobile,Standard,5,Delivered,0.03,8568.24,257.05,8311.19,2041.68
O507464,2024-04-23,C100641,P1018,SKU2081,3,Mobile,Standard,3,Delivered,0.11,10450.47,1149.55,9300.92,988.05
O507465,2024-08-15,C100288,P1012,SKU2050,4,Marketplace,Standard,4,In-Transit,0.185,5410.4,1000.92,4409.48,1865.8
O507466,2024-06-15,C100771,P1009,SKU2103,2,Web,Standard,7,Returned,0.14,7914.48,1108.03,6806.45,1904.88
O507467,2024-11-26,C100011,P1021,SKU2010,3,Web,Express,3,Delivered,0.092,12466.32,1146.9,11319.42,6979.92
O507468,2024-12-09,C100153,P1016,SKU2116,5,Mobile,Standard,5,Cancelled,0.129,14188.4,1830.3,12358.1,9705.3
O507469,2024-11-13,C100574,P1015,SKU2084,3,Mobile,Standard,3,Delivered,0.061,3878.67,236.6,3642.07,2463.18
O507470,2024-12-02,C100622,P1003,SKU2051,3,Mobile,Standard,1,Delivered,0.019,7161.06,136.06,7025.0,6163.98
O507471,2025-10-25,C100063,P1012,SKU2002,5,Mobile,Standard,5,Delivered,0.103,15977.0,1645.63,14331.37,9730.75
O507472,2025-12-02,C100128,P1017,SKU2005,5,Web,Standard,7,Returned,0.015,20901.65,313.52,20588.13,11219.95
O507473,2024-12-24,C100270,P1023,SKU2049,3,Mobile,Standard,1,Delivered,0.245,7678.23,1881.17,5797.06,4019.49
O507474,2025-12-04,C100027,P1015,SKU2068,2,Mobile,Standard,4,Cancelled,0.112,1603.38,179.58,1423.8,1011.28
O507475,2025-08-21,C100625,P1004,SKU2060,1,Mobile,Standard,4,Delivered,0.221,4018.57,888.1,3130.47,2048.96
O507476,2025-08-22,C100535,P1016,SKU2035,5,Mobile,Express,5,Delivered,0.238,19452.6,4629.72,14822.88,5367.35
O507477,2024-06-13,C100599,P1001,SKU2078,3,Mobile,Express,4,Delivered,0.112,6693.3,749.65,5943.65,3695.46
O507478,2024-11-16,C100375,P1007,SKU2073,3,Mobile,Standard,5,Delivered,0.105,6986.01,733.53,6252.48,1298.73
O507479,2024-09-14,C100512,P1022,SKU2041,5,Marketplace,Express,4,Delivered,0.223,14678.25,3273.25,11405.0,5314.25
O507480,2024-03-11,C100458,P1020,SKU2039,2,Mobile,Standard,3,Delivered,0.009,2806.76,25.26,2781.5,1824.46
O507481,2024-02-24,C100555,P1022,SKU2053,1,B2B,Express,2,Delivered,0.122,2424.82,295.83,2128.99,695.45
O507482,2025-03-30,C100360,P1008,SKU2089,4,B2B,Standard,5,Cancelled,0.067,11701.36,783.99,10917.37,9004.08
O507483,2024-11-03,C100520,P1017,SKU2070,5,Web,Standard,7,Delivered,0.188,19726.2,3708.53,16017.67,7448.55
O507484,2025-08-26,C100516,P1017,SKU2015,1,Marketplace,Standard,1,Delivered,0.209,2706.99,565.76,2141.23,1657.76
O507485,2025-05-03,C100513,P1006,SKU2110,5,Mobile,Standard,4,Delivered,0.155,13830.2,2143.68,11686.52,2662.75
O507486,2024-03-03,C100697,P1023,SKU2024,3,B2B,Standard,2,Delivered,0.102,7865.16,802.25,7062.91,462.06
O507487,2025-09-04,C100279,P1024,SKU2080,3,B2B,Express,4,Delivered,0.139,8351.61,1160.87,7190.74,795.03
O507488,2024-12-28,C100703,P1002,SKU2002,5,Mobile,Standard,2,Delivered,0.144,15977.0,2300.69,13676.31,9730.75
O507489,2025-02-17,C100022,P1019,SKU2030,2,Web,Express,7,Delivered,0.159,1884.2,299.59,1584.61,1424.68
O507490,2025-12-06,C100388,P1011,SKU2067,4,Mobile,Express,5,In-Transit,0.231,11498.92,2656.25,8842.67,8968.36
O507491,2025-04-12,C100353,P1016,SKU2101,1,Mobile,Standard,4,Returned,0.062,1996.48,123.78,1872.7,384.35
O507492,2024-01-17,C100694,P1013,SKU2067,4,Mobile,Standard,2,Delivered,0.05,11498.92,574.95,10923.97,8968.36
O507493,2024-05-09,C100036,P1005,SKU2006,1,Mobile,Standard,2,Returned,0.048,3947.91,189.5,3758.41,1114.16
O507494,2024-11-07,C100173,P1002,SKU2114,1,Mobile,Standard,3,In-Transit,0.174,2124.06,369.59,1754.47,896.19
O507495,2024-01-28,C100375,P1012,SKU2032,2,Mobile,Standard,2,Delivered,0.226,6151.4,1390.22,4761.18,2187.26
O507496,2024-05-02,C100652,P1020,SKU2043,2,Marketplace,Standard,3,Delivered,0.082,1576.08,129.24,1446.84,1357.94
O507497,2025-08-01,C100371,P1020,SKU2012,4,Mobile,Standard,7,Returned,0.105,11339.88,1190.69,10149.19,9943.84
O507498,2024-04-14,C100511,P1006,SKU2083,5,Mobile,Standard,3,Delivered,0.242,15957.35,3861.68,12095.67,11856.8
O507499,2024-05-02,C100142,P1021,SKU2053,5,Marketplace,Express,3,Delivered,0.036,12124.1,436.47,11687.63,3477.25
O507500,2025-01-03,C100754,P1008,SKU2026,4,Marketplace,Express,5,Delivered,0.22,5074.84,1116.46,3958.38,2799.08
O507501,2024-03-07,C100627,P1014,SKU2076,1,Mobile,Standard,4,Delivered,0.24,2037.71,489.05,1548.66,1165.61
O507502,2024-07-05,C100034,P1008,SKU2023,4,Web,Standard,3,Delivered,0.2,13810.24,2762.05,11048.19,4258.92
O507503,2025-11-16,C100563,P1013,SKU2063,3,Mobile,Express,5,Delivered,0.084,6076.35,510.41,5565.94,2050.41
O507504,2025-04-06,C100103,P1013,SKU2079,3,Mobile,Standard,2,Delivered,0.163,11518.53,1877.52,9641.01,6929.34
O507505,2025-12-05,C100447,P1017,SKU2097,3,Web,Express,2,Returned,0.073,3000.12,219.01,2781.11,841.05
O507506,2024-09-15,C100566,P1011,SKU2083,5,Marketplace,Standard,3,Returned,0.03,15957.35,478.72,15478.63,11856.8
O507507,2025-03-26,C100740,P1013,SKU2068,2,Web,Standard,3,Delivered,0.027,1603.38,43.29,1560.09,1011.28
O507508,2024-06-23,C100056,P1016,SKU2004,5,Web,Standard,7,Delivered,0.002,18266.25,36.53,18229.72,10592.35
O507509,2024-10-03,C100229,P1010,SKU2027,3,Mobile,Standard,7,Delivered,0.245,5398.35,1322.6,4075.75,3036.6
O507510,2024-05-07,C100552,P1013,SKU2069,4,Mobile,Express,1,Delivered,0.164,5163.96,846.89,4317.07,3368.0
O507511,2025-09-01,C100209,P1002,SKU2064,5,Mobile,Standard,5,Delivered,0.08,18417.2,1473.38,16943.82,8370.8
O507512,2024-05-14,C100570,P1021,SKU2064,5,Marketplace,Express,5,Delivered,0.145,18417.2,2670.49,15746.71,8370.8
O507513,2024-05-29,C100146,P1003,SKU2088,3,B2B,Standard,2,Delivered,0.155,3627.6,562.28,3065.32,1546.83
O507514,2024-12-05,C100130,P1021,SKU2108,2,Web,Express,3,Delivered,0.046,7108.86,327.01,6781.85,1347.3
O507515,2024-11-09,C100435,P1019,SKU2060,1,B2B,Express,3,Returned,0.072,4018.57,289.34,3729.23,2048.96
O507516,2024-08-17,C100551,P1023,SKU2016,2,Mobile,Standard,2,Returned,0.137,4961.52,679.73,4281.79,267.48
O507517,2024-09-17,C100164,P1000,SKU2053,4,Mobile,Express,3,Delivered,0.21,9699.28,2036.85,7662.43,2781.8
O507518,2024-08-03,C100699,P1005,SKU2030,4,Marketplace,Express,2,Delivered,0.032,3768.4,120.59,3647.81,2849.36
O507519,2025-10-29,C100695,P1001,SKU2063,1,Marketplace,Express,4,Delivered,0.215,2025.45,435.47,1589.98,683.47
O507520,2025-02-28,C100064,P1010,SKU2070,3,Mobile,Standard,3,Delivered,0.152,11835.72,1799.03,10036.69,4469.13
O507521,2025-11-03,C100243,P1022,SKU2065,5,Mobile,Express,3,Delivered,0.122,3404.0,415.29,2988.71,1703.8
O507522,2025-12-22,C100444,P1019,SKU2069,5,Web,Standard,3,Delivered,0.036,6454.95,232.38,6222.57,4210.0
O507523,2025-04-20,C100392,P1017,SKU2037,5,Mobile,Standard,3,Delivered,0.137,12366.25,1694.18,10672.07,6407.8
O507524,2025-08-26,C100203,P1021,SKU2021,5,Mobile,Express,2,Delivered,0.088,11301.35,994.52,10306.83,1449.05
O507525,2024-03-21,C100423,P1000,SKU2102,1,Mobile,Standard,1,Delivered,0.047,2042.59,96.0,1946.59,834.39
O507526,2025-11-25,C100770,P1019,SKU2048,4,B2B,Standard,4,Delivered,0.22,7941.2,1747.06,6194.14,1592.6
O507527,2024-12-18,C100246,P1007,SKU2024,3,Mobile,Standard,3,Delivered,0.115,7865.16,904.49,6960.67,462.06
O507528,2025-06-05,C100175,P1017,SKU2119,3,Mobile,Standard,1,Cancelled,0.02,13743.96,274.88,13469.08,7251.6
O507529,2024-06-28,C100590,P1019,SKU2003,4,Mobile,Standard,3,Cancelled,0.076,9390.56,713.68,8676.88,7694.6
O507530,2024-03-10,C100456,P1017,SKU2041,5,Marketplace,Standard,7,Delivered,0.045,14678.25,660.52,14017.73,5314.25
O507531,2025-10-08,C100553,P1010,SKU2088,3,B2B,Standard,4,Delivered,0.235,3627.6,852.49,2775.11,1546.83
O507532,2024-11-24,C100517,P1015,SKU2049,4,Marketplace,Standard,4,Delivered,0.061,10237.64,624.5,9613.14,5359.32
O507533,2024-04-11,C100608,P1011,SKU2101,3,Web,Standard,5,Delivered,0.127,5989.44,760.66,5228.78,1153.05
O507534,2025-04-26,C100583,P1015,SKU2043,4,Marketplace,Standard,4,Delivered,0.186,3152.16,586.3,2565.86,2715.88
