shipment_id,order_id,partner_id,pickup_date,delivery_date,promised_delivery_date,sla_breached,shipment_status
S707277,O507927,P1019,2025-01-10,2025-01-12,2025-01-10,True,Delivered
S707278,O507928,P1015,2024-03-08,2024-03-11,2024-03-12,False,Cancelled
S707279,O507929,P1003,2025-06-05,2025-06-11,2025-06-09,True,In-Transit
S707280,O507930,P1002,2025-11-06,2025-11-07,2025-11-06,True,Delivered
S707281,O507931,P1020,2024-06-13,2024-06-15,2024-06-20,False,Delivered
S707282,O507932,P1019,2024-04-27,2024-04-28,2024-04-30,False,Delivered
S707283,O507933,P1008,2025-06-26,2025-07-02,2025-07-01,True,In-Transit
S707284,O507934,P1021,2024-08-31,2024-09-04,2024-09-04,False,Delivered
S707285,O507935,P1003,2025-06-06,2025-06-08,2025-06-07,True,Delivered
S707286,O507936,P1021,2025-05-30,2025-06-07,2025-06-01,True,Delivered
S707287,O507937,P1001,2024-07-13,2024-07-16,2024-07-15,True,Cancelled
S707288,O507938,P1015,2024-02-01,2024-02-09,2024-02-03,True,Delivered
S707289,O507939,P1021,2025-02-10,2025-02-13,2025-02-13,False,Delivered
S707290,O507941,P1019,2025-09-18,2025-09-21,2025-09-22,False,In-Transit
S707291,O507942,P1008,2024-09-18,2024-09-24,2024-09-20,True,Delivered
S707292,O507943,P1007,2024-07-02,2024-07-10,2024-07-04,True,In-Transit
S707293,O507944,P1006,2025-09-22,2025-09-29,2025-09-25,True,Delivered
S707294,O507945,P1002,2025-06-24,2025-06-26,2025-06-25,True,Delivered-Returned
S707295,O507946,P1006,2025-03-30,2025-04-07,2025-03-31,True,Delivered
S707296,O507947,P1006,2025-11-29,2025-12-03,2025-12-02,True,Delivered
S707297,O507948,P1018,2025-07-27,2025-07-30,2025-07-27,True,In-Transit
S707298,O507949,P1005,2025-09-25,2025-10-02,2025-09-28,True,Delivered
S707299,O507950,P1004,2025-08-08,2025-08-09,2025-08-10,False,Delivered
S707300,O507951,P1018,2024-10-22,2024-10-24,2024-10-22,True,Delivered
S707301,O507952,P1013,2024-02-15,2024-02-19,2024-02-17,True,Delivered
S707302,O507953,P1005,2025-03-21,2025-03-30,2025-03-21,True,Delivered
S707303,O507954,P1017,2025-07-13,2025-07-14,2025-07-18,False,Cancelled
S707304,O507955,P1005,2025-12-26,2025-12-31,2025-12-26,True,Delivered
S707305,O507956,P1019,2025-05-14,2025-05-21,2025-05-18,True,Delivered-Returned
S707306,O507957,P1000,2025-02-21,2025-02-23,2025-02-26,False,In-Transit
S707307,O507958,P1014,2025-02-26,2025-03-01,2025-02-28,True,Delivered
S707308,O507959,P1014,2024-03-26,2024-03-31,2024-03-30,True,Delivered
S707309,O507960,P1009,2024-01-08,2024-01-14,2024-01-09,True,Delivered
S707310,O507962,P1009,2025-10-25,2025-10-30,2025-10-25,True,In-Transit
S707311,O507963,P1016,2025-08-01,2025-08-07,2025-08-07,False,Delivered
S707312,O507964,P1005,2024-07-09,2024-07-16,2024-07-14,True,Delivered
S707313,O507966,P1018,2024-12-19,2024-12-24,2024-12-22,True,Delivered
S707314,O507967,P1024,2024-06-30,2024-07-04,2024-07-01,True,Delivered
S707315,O507968,P1009,2024-11-04,2024-11-10,2024-11-07,True,In-Transit
S707316,O507969,P1011,2024-09-11,2024-09-14,2024-09-16,False,Delivered
S707317,O507971,P1021,2025-07-08,2025-07-12,2025-07-11,True,Delivered
S707318,O507972,P1024,2024-03-12,2024-03-14,2024-03-17,False,Delivered
S707319,O507973,P1016,2024-12-06,2024-12-08,2024-12-11,False,Delivered
S707320,O507974,P1020,2025-12-26,2025-12-28,2025-12-28,False,Cancelled
S707321,O507975,P1002,2025-09-27,2025-10-01,2025-09-29,True,Delivered
S707322,O507976,P1018,2025-08-04,2025-08-10,2025-08-07,True,Delivered
S707323,O507977,P1020,2025-06-23,2025-06-26,2025-06-24,True,Delivered
S707324,O507978,P1017,2024-01-06,2024-01-11,2024-01-07,True,In-Transit
S707325,O507979,P1014,2025-12-15,2025-12-21,2025-12-15,True,Delivered
S707326,O507980,P1022,2025-06-23,2025-06-28,2025-06-24,True,Delivered
S707327,O507981,P1016,2025-10-12,2025-10-14,2025-10-13,True,Delivered
S707328,O507982,P1021,2025-10-28,2025-11-02,2025-10-27,True,Delivered
S707329,O507983,P1004,2024-07-06,2024-07-08,2024-07-10,False,Delivered
S707330,O507984,P1016,2024-01-11,2024-01-13,2024-01-15,False,Delivered
S707331,O507985,P1010,2025-04-26,2025-04-30,2025-05-03,False,Delivered
S707332,O507986,P1021,2024-12-02,2024-12-06,2024-12-06,False,Delivered-Returned
S707333,O507987,P1022,2024-01-16,2024-01-22,2024-01-20,True,Delivered-Returned
S707334,O507988,P1021,2024-07-17,2024-07-22,2024-07-19,True,Delivered
S707335,O507989,P1005,2025-12-25,2025-12-27,2025-12-29,False,In-Transit
S707336,O507990,P1012,2024-09-22,2024-09-26,2024-09-24,True,Delivered
S707337,O507991,P1000,2024-07-10,2024-07-14,2024-07-13,True,Delivered
S707338,O507992,P1024,2025-04-25,2025-04-30,2025-04-27,True,Delivered
S707339,O507993,P1006,2025-04-30,2025-05-03,2025-05-03,False,Delivered
S707340,O507994,P1015,2024-08-30,2024-09-03,2024-09-03,False,Delivered
S707341,O507996,P1022,2025-02-28,2025-03-03,2025-03-03,False,Delivered
S707342,O507997,P1020,2024-04-27,2024-05-03,2024-04-30,True,Delivered-Returned
S707343,O507998,P1019,2024-08-27,2024-08-31,2024-08-28,True,Delivered
S707344,O507999,P1016,2025-09-11,2025-09-16,2025-09-16,False,In-Transit
S707345,O508000,P1002,2024-03-06,2024-03-09,2024-03-13,False,Delivered
S707346,O508001,P1022,2024-01-09,2024-01-16,2024-01-14,True,Cancelled
S707347,O508002,P1001,2025-04-25,2025-04-27,2025-04-28,False,In-Transit
S707348,O508003,P1011,2024-11-21,2024-11-26,2024-11-24,True,Delivered
S707349,O508004,P1009,2024-07-03,2024-07-10,2024-07-08,True,Delivered
S707350,O508005,P1009,2024-12-12,2024-12-18,2024-12-14,True,Delivered
S707351,O508006,P1024,2024-05-14,2024-05-20,2024-05-17,True,Delivered
S707352,O508007,P1005,2024-10-01,2024-10-08,2024-10-05,True,Delivered
S707353,O508008,P1014,2024-06-20,2024-06-24,2024-06-24,False,In-Transit
S707354,O508009,P1005,2025-03-06,2025-03-12,2025-03-07,True,Delivered
S707355,O508010,P1022,2025-05-08,2025-05-11,2025-05-10,True,Delivered
S707356,O508011,P1018,2025-11-01,2025-11-07,2025-11-06,True,Delivered
S707357,O508012,P1010,2024-02-19,2024-02-25,2024-02-23,True,Delivered-Returned
S707358,O508013,P1002,2024-08-28,2024-09-01,2024-09-01,False,Delivered
S707359,O508014,P1003,2024-07-13,2024-07-16,2024-07-13,True,Delivered
S707360,O508015,P1006,2025-02-28,2025-03-05,2025-03-02,True,Delivered-Returned
S707361,O508016,P1010,2025-01-24,2025-01-27,2025-01-27,False,Delivered
S707362,O508017,P1022,2025-10-03,2025-10-12,2025-10-06,True,Cancelled
S707363,O508018,P1002,2025-11-02,2025-11-06,2025-11-05,True,Delivered
S707364,O508019,P1014,2025-07-19,2025-07-27,2025-07-24,True,Delivered
S707365,O508020,P1008,2024-05-26,2024-06-02,2024-05-26,True,Delivered
S707366,O508022,P1015,2025-10-19,2025-10-28,2025-10-22,True,In-Transit
S707367,O508023,P1017,2025-11-21,2025-11-25,2025-11-23,True,Delivered
S707368,O508024,P1023,2024-07-04,2024-07-09,2024-07-07,True,Delivered
S707369,O508025,P1012,2024-02-05,2024-02-10,2024-02-09,True,Delivered
S707370,O508026,P1008,2025-05-13,2025-05-15,2025-05-16,False,In-Transit
S707371,O508027,P1021,2025-03-06,2025-03-10,2025-03-09,True,Delivered
S707372,O508029,P1017,2025-02-25,2025-02-27,2025-03-03,False,Delivered
S707373,O508030,P1023,2025-07-10,2025-07-12,2025-07-13,False,Delivered
S707374,O508031,P1000,2025-07-29,2025-07-31,2025-07-31,False,Delivered
S707375,O508032,P1023,2024-01-08,2024-01-10,2024-01-15,False,Delivered
S707376,O508034,P1012,2025-07-26,2025-08-02,2025-07-29,True,Delivered
S707377,O508035,P1006,2024-05-12,2024-05-18,2024-05-14,True,Delivered
S707378,O508036,P1003,2024-05-31,2024-06-04,2024-06-02,True,Delivered
S707379,O508037,P1017,2025-07-03,2025-07-06,2025-07-05,True,In-Transit
S707380,O508038,P1012,2024-05-30,2024-06-01,2024-06-01,False,In-Transit
S707381,O508039,P1012,2024-04-21,2024-04-25,2024-04-21,True,Delivered
S707382,O508041,P1018,2024-12-09,2024-12-14,2024-12-13,True,Delivered
S707383,O508042,P1024,2025-04-11,2025-04-17,2025-04-17,False,Delivered
S707384,O508043,P1012,2025-06-18,2025-06-24,2025-06-20,True,Delivered
S707385,O508044,P1003,2025-10-24,2025-10-30,2025-10-26,True,Delivered
S707386,O508045,P1008,2025-04-21,2025-04-27,2025-04-23,True,Delivered
S707387,O508046,P1012,2025-07-06,2025-07-11,2025-07-09,True,Delivered
S707388,O508047,P1002,2024-06-02,2024-06-03,2024-06-05,False,Delivered
S707389,O508048,P1005,2024-09-07,2024-09-08,2024-09-07,True,In-Transit
S707390,O508049,P1005,2024-08-10,2024-08-16,2024-08-14,True,Delivered
S707391,O508050,P1024,2024-02-19,2024-02-23,2024-02-19,True,Delivered
S707392,O508051,P1010,2025-12-10,2025-12-14,2025-12-13,True,Delivered
S707393,O508052,P1021,2024-06-27,2024-06-30,2024-06-26,True,Delivered
S707394,O508053,P1013,2024-11-25,2024-11-27,2024-11-27,False,In-Transit
S707395,O508055,P1023,2024-02-02,2024-02-07,2024-02-06,True,Delivered
S707396,O508056,P1017,2025-10-22,2025-10-24,2025-10-24,False,Delivered-Returned
S707397,O508057,P1005,2024-06-10,2024-06-17,2024-06-13,True,Delivered
S707398,O508058,P1007,2024-03-15,2024-03-20,2024-03-16,True,Delivered
S707399,O508059,P1016,2024-09-08,2024-09-15,2024-09-10,True,Delivered
S707400,O508060,P1000,2024-04-15,2024-04-18,2024-04-19,False,Delivered
S707401,O508061,P1003,2026-01-01,2026-01-05,2026-01-04,True,Delivered
S707402,O508062,P1001,2024-05-19,2024-05-26,2024-05-21,True,Delivered
S707403,O508063,P1017,2024-08-09,2024-08-13,2024-08-12,True,Delivered
S707404,O508064,P1011,2024-07-17,2024-07-21,2024-07-20,True,Delivered
S707405,O508066,P1018,2024-01-12,2024-01-18,2024-01-14,True,Delivered
S707406,O508067,P1016,2025-01-10,2025-01-17,2025-01-16,True,In-Transit
S707407,O508068,P1017,2024-06-20,2024-06-25,2024-06-22,True,Delivered
S707408,O508069,P1004,2024-03-02,2024-03-08,2024-03-05,True,Delivered
S707409,O508070,P1021,2024-08-02,2024-08-07,2024-08-03,True,Delivered
S707410,O508071,P1004,2024-07-19,2024-07-25,2024-07-23,True,Delivered
S707411,O508072,P1014,2024-11-08,2024-11-15,2024-11-08,True,Delivered
S707412,O508073,P1013,2025-12-28,2025-12-30,2025-12-29,True,Delivered
S707413,O508074,P1005,2024-08-12,2024-08-18,2024-08-14,True,Delivered
S707414,O508075,P1009,2025-06-01,2025-06-04,2025-06-03,True,In-Transit
S707415,O508076,P1001,2025-07-17,2025-07-23,2025-07-22,True,Delivered
S707416,O508077,P1011,2024-02-07,2024-02-10,2024-02-09,True,Delivered
S707417,O508078,P1016,2025-01-01,2025-01-08,2025-01-04,True,Delivered
S707418,O508079,P1007,2024-11-24,2024-11-29,2024-11-26,True,Delivered
S707419,O508081,P1023,2024-05-05,2024-05-12,2024-05-08,True,In-Transit
S707420,O508082,P1005,2024-12-07,2024-12-11,2024-12-10,True,Cancelled
S707421,O508083,P1007,2024-03-31,2024-04-02,2024-04-03,False,Delivered
S707422,O508084,P1002,2025-11-22,2025-11-27,2025-11-25,True,Delivered
S707423,O508085,P1013,2025-03-05,2025-03-07,2025-03-06,True,Delivered
S707424,O508086,P1005,2024-01-27,2024-02-03,2024-01-27,True,Delivered
S707425,O508088,P1007,2025-11-10,2025-11-17,2025-11-13,True,In-Transit
S707426,O508089,P1016,2025-06-29,2025-07-02,2025-06-29,True,Delivered
S707427,O508090,P1004,2024-07-18,2024-07-24,2024-07-23,True,Delivered
S707428,O508091,P1008,2025-10-15,2025-10-18,2025-10-21,False,Delivered
S707429,O508092,P1004,2024-05-17,2024-05-24,2024-05-19,True,Delivered
S707430,O508093,P1013,2024-07-01,2024-07-09,2024-07-02,True,Delivered
S707431,O508094,P1000,2024-04-23,2024-04-30,2024-04-25,True,Delivered
S707432,O508095,P1002,2025-11-05,2025-11-12,2025-11-10,True,Delivered
S707433,O508096,P1012,2025-06-09,2025-06-12,2025-06-11,True,Delivered
S707434,O508097,P1013,2025-01-13,2025-01-17,2025-01-15,True,Delivered
S707435,O508098,P1008,2025-05-03,2025-05-05,2025-05-07,False,Delivered
S707436,O508099,P1010,2024-07-09,2024-07-11,2024-07-15,False,Delivered
S707437,O508100,P1010,2024-02-23,2024-02-26,2024-02-26,False,Delivered
S707438,O508101,P1018,2025-09-11,2025-09-17,2025-09-15,True,Cancelled
S707439,O508102,P1011,2025-12-07,2025-12-12,2025-12-08,True,Delivered
S707440,O508104,P1005,2024-02-09,2024-02-12,2024-02-12,False,Delivered
S707441,O508105,P1004,2025-02-14,2025-02-16,2025-02-18,False,Delivered
S707442,O508106,P1010,2024-02-01,2024-02-09,2024-02-05,True,Delivered
S707443,O508107,P1002,2025-06-12,2025-06-16,2025-06-15,True,Delivered
S707444,O508108,P1016,2025-11-22,2025-11-25,2025-11-27,False,Delivered
S707445,O508109,P1009,2024-07-25,2024-07-26,2024-07-26,False,Delivered
S707446,O508110,P1009,2024-08-04,2024-08-07,2024-08-05,True,Delivered
S707447,O508111,P1013,2025-09-23,2025-09-24,2025-09-26,False,Delivered
S707448,O508112,P1002,2024-09-19,2024-09-25,2024-09-22,True,Cancelled
S707449,O508113,P1009,2024-06-26,2024-07-02,2024-06-25,True,Delivered
S707450,O508114,P1024,2024-03-03,2024-03-10,2024-03-05,True,Delivered
S707451,O508115,P1015,2025-09-05,2025-09-09,2025-09-10,False,Delivered
S707452,O508116,P1014,2025-11-09,2025-11-13,2025-11-10,True,Delivered
S707453,O508119,P1023,2024-04-26,2024-04-28,2024-04-30,False,Delivered
S707454,O508120,P1023,2024-04-13,2024-04-15,2024-04-15,False,In-Transit
S707455,O508121,P1010,2024-10-06,2024-10-15,2024-10-07,True,Delivered
S707456,O508124,P1007,2025-05-27,2025-05-31,2025-05-30,True,Delivered
S707457,O508125,P1007,2024-04-16,2024-04-21,2024-04-19,True,Delivered
S707458,O508126,P1017,2025-03-04,2025-03-10,2025-03-04,True,Delivered
S707459,O508127,P1015,2025-10-01,2025-10-04,2025-10-03,True,Delivered
S707460,O508128,P1011,2025-04-28,2025-04-30,2025-05-01,False,Delivered
S707461,O508129,P1006,2024-06-16,2024-06-19,2024-06-18,True,Delivered
S707462,O508130,P1012,2024-04-06,2024-04-08,2024-04-11,False,Cancelled
S707463,O508131,P1006,2024-11-26,2024-11-30,2024-12-01,False,Delivered
S707464,O508132,P1012,2024-12-12,2024-12-14,2024-12-18,False,Delivered
S707465,O508133,P1008,2024-09-14,2024-09-20,2024-09-21,False,Delivered
S707466,O508134,P1022,2024-03-22,2024-03-26,2024-03-22,True,Delivered
S707467,O508135,P1018,2024-03-29,2024-04-02,2024-04-01,True,Delivered
S707468,O508136,P1004,2025-01-22,2025-01-28,2025-01-24,True,In-Transit
S707469,O508137,P1023,2025-11-23,2025-11-29,2025-11-22,True,In-Transit
S707470,O508138,P1016,2025-03-14,2025-03-18,2025-03-16,True,Delivered
S707471,O508139,P1008,2024-11-16,2024-11-18,2024-11-18,False,Delivered-Returned
S707472,O508140,P1013,2025-11-13,2025-11-19,2025-11-18,True,Delivered
S707473,O508141,P1004,2025-05-20,2025-05-23,2025-05-24,False,Delivered
S707474,O508142,P1001,2025-06-09,2025-06-12,2025-06-13,False,Delivered
S707475,O508143,P1010,2025-02-24,2025-02-28,2025-02-25,True,Delivered
S707476,O508144,P1019,2025-07-12,2025-07-17,2025-07-12,True,Delivered
S707477,O508145,P1008,2025-01-03,2025-01-07,2025-01-04,True,Delivered
S707478,O508147,P1024,2025-03-28,2025-03-31,2025-03-30,True,Delivered
S707479,O508148,P1024,2025-07-06,2025-07-08,2025-07-08,False,Delivered
S707480,O508149,P1011,2025-10-18,2025-10-22,2025-10-20,True,Delivered
S707481,O508150,P1001,2024-08-03,2024-08-07,2024-08-06,True,Delivered
S707482,O508151,P1016,2025-05-27,2025-06-04,2025-05-29,True,Delivered
S707483,O508152,P1017,2024-01-24,2024-01-30,2024-01-31,False,Delivered
S707484,O508153,P1022,2025-01-26,2025-02-02,2025-01-29,True,In-Transit
S707485,O508154,P1023,2025-10-20,2025-10-25,2025-10-20,True,Delivered
S707486,O508155,P1015,2025-04-16,2025-04-23,2025-04-19,True,Delivered
S707487,O508156,P1002,2024-07-16,2024-07-19,2024-07-19,False,Delivered
S707488,O508157,P1006,2025-03-20,2025-03-27,2025-03-24,True,Delivered
S707489,O508158,P1017,2024-09-20,2024-09-25,2024-09-21,True,Delivered
S707490,O508159,P1015,2024-11-13,2024-11-19,2024-11-17,True,Delivered
S707491,O508160,P1010,2024-06-16,2024-06-23,2024-06-18,True,Delivered
S707492,O508161,P1010,2025-04-02,2025-04-07,2025-04-02,True,Delivered
S707493,O508162,P1017,2024-05-24,2024-05-27,2024-05-29,False,Delivered-Returned
S707494,O508163,P1010,2024-11-21,2024-11-25,2024-11-27,False,Delivered
S707495,O508164,P1003,2025-11-19,2025-11-21,2025-11-20,True,Delivered
S707496,O508165,P1024,2025-07-08,2025-07-12,2025-07-11,True,Delivered
S707497,O508166,P1008,2024-10-29,2024-11-05,2024-11-01,True,In-Transit
S707498,O508167,P1006,2025-12-09,2025-12-14,2025-12-12,True,Delivered
S707499,O508168,P1001,2024-01-13,2024-01-20,2024-01-18,True,In-Transit
S707500,O508169,P1011,2025-12-03,2025-12-10,2025-12-09,True,Delivered
S707501,O508170,P1024,2024-09-16,2024-09-22,2024-09-16,True,Delivered
S707502,O508172,P1006,2025-11-23,2025-11-24,2025-11-25,False,In-Transit
S707503,O508173,P1004,2025-03-17,2025-03-19,2025-03-18,True,In-Transit
S707504,O508174,P1002,2025-03-23,2025-03-26,2025-03-27,False,Delivered
S707505,O508175,P1015,2025-07-01,2025-07-07,2025-07-03,True,Delivered-Returned
S707506,O508176,P1007,2024-06-26,2024-06-30,2024-06-27,True,Delivered
S707507,O508177,P1018,2024-05-11,2024-05-14,2024-05-17,False,Delivered
S707508,O508178,P1010,2024-09-10,2024-09-16,2024-09-11,True,Delivered
S707509,O508179,P1015,2024-12-17,2024-12-23,2024-12-17,True,Delivered
S707510,O508180,P1002,2025-06-28,2025-07-02,2025-06-30,True,Delivered
S707511,O508181,P1008,2024-07-07,2024-07-08,2024-07-10,False,Delivered-Returned
S707512,O508182,P1010,2025-02-17,2025-02-24,2025-02-21,True,Delivered
S707513,O508183,P1001,2024-01-05,2024-01-10,2024-01-06,True,Delivered
S707514,O508184,P1010,2024-01-23,2024-01-30,2024-01-25,True,Delivered
S707515,O508185,P1011,2025-12-07,2025-12-14,2025-12-12,True,Delivered
S707516,O508186,P1010,2025-09-14,2025-09-22,2025-09-16,True,Delivered
S707517,O508187,P1012,2025-09-25,2025-10-03,2025-09-24,True,Delivered
S707518,O508188,P1019,2024-08-30,2024-09-05,2024-09-02,True,Delivered
S707519,O508189,P1019,2025-01-10,2025-01-13,2025-01-17,False,Delivered
S707520,O508190,P1000,2025-05-09,2025-05-12,2025-05-15,False,Delivered
S707521,O508191,P1016,2024-07-05,2024-07-09,2024-07-08,True,Delivered
S707522,O508192,P1022,2025-06-29,2025-07-04,2025-07-01,True,Delivered
S707523,O508194,P1008,2024-10-24,2024-10-27,2024-10-26,True,In-Transit
S707524,O508195,P1019,2024-11-14,2024-11-21,2024-11-18,True,Delivered
S707525,O508196,P1020,2024-08-14,2024-08-16,2024-08-17,False,Delivered
S707526,O508197,P1009,2025-08-11,2025-08-14,2025-08-17,False,Delivered
S707527,O508198,P1021,2025-12-23,2025-12-24,2025-12-26,False,Delivered
S707528,O508199,P1015,2026-01-02,2026-01-08,2026-01-07,True,Delivered-Returned
S707529,O508200,P1018,2025-07-18,2025-07-19,2025-07-18,True,In-Transit
S707530,O508201,P1018,2024-09-12,2024-09-18,2024-09-13,True,Delivered
S707531,O508202,P1019,2025-07-25,2025-07-28,2025-07-29,False,Delivered
S707532,O508203,P1023,2024-06-29,2024-07-04,2024-07-04,False,Delivered
S707533,O508204,P1021,2025-10-17,2025-10-22,2025-10-19,True,Delivered
S707534,O508205,P1010,2024-07-16,2024-07-20,2024-07-17,True,Delivered
S707535,O508206,P1014,2024-10-21,2024-10-28,2024-10-28,False,Delivered
S707536,O508207,P1016,2024-03-10,2024-03-15,2024-03-14,True,Delivered
S707537,O508208,P1021,2024-03-01,2024-03-07,2024-03-03,True,Delivered
S707538,O508209,P1009,2024-10-16,2024-10-17,2024-10-20,False,Delivered
S707539,O508210,P1007,2025-02-07,2025-02-09,2025-02-09,False,Delivered
S707540,O508212,P1023,2025-09-10,2025-09-17,2025-09-14,True,Delivered
S707541,O508213,P1022,2024-03-24,2024-03-28,2024-03-27,True,Cancelled
S707542,O508214,P1003,2025-12-31,2026-01-03,2026-01-03,False,Cancelled
S707543,O508215,P1022,2024-07-19,2024-07-26,2024-07-20,True,Delivered
S707544,O508216,P1019,2024-10-06,2024-10-11,2024-10-07,True,Delivered
S707545,O508217,P1003,2024-04-26,2024-05-01,2024-05-01,False,In-Transit
S707546,O508218,P1000,2025-08-27,2025-08-30,2025-08-30,False,Delivered
S707547,O508219,P1005,2025-06-19,2025-06-21,2025-06-20,True,Delivered
S707548,O508220,P1023,2024-02-28,2024-03-03,2024-03-02,True,Delivered
S707549,O508221,P1018,2024-03-19,2024-03-23,2024-03-23,False,Delivered
S707550,O508222,P1014,2025-03-21,2025-03-27,2025-03-25,True,Delivered
S707551,O508223,P1015,2025-09-25,2025-09-28,2025-09-27,True,Delivered
S707552,O508224,P1010,2024-03-23,2024-03-31,2024-03-26,True,Delivered-Returned
S707553,O508225,P1022,2024-06-11,2024-06-15,2024-06-15,False,Delivered
S707554,O508226,P1003,2025-02-04,2025-02-09,2025-02-04,True,Delivered
S707555,O508227,P1007,2024-03-22,2024-03-25,2024-03-27,False,In-Transit
S707556,O508228,P1005,2024-08-11,2024-08-17,2024-08-13,True,Delivered
S707557,O508229,P1021,2024-01-10,2024-01-13,2024-01-15,False,Delivered
S707558,O508230,P1013,2025-01-01,2025-01-07,2025-01-02,True,In-Transit
S707559,O508231,P1017,2025-06-07,2025-06-08,2025-06-08,False,Delivered-Returned
S707560,O508232,P1022,2024-10-29,2024-11-03,2024-11-01,True,Delivered-Returned
S707561,O508233,P1004,2024-07-08,2024-07-14,2024-07-10,True,In-Transit
S707562,O508234,P1024,2024-11-07,2024-11-09,2024-11-11,False,Delivered
S707563,O508235,P1003,2025-01-07,2025-01-09,2025-01-10,False,In-Transit
S707564,O508236,P1018,2024-05-01,2024-05-03,2024-05-02,True,Delivered
S707565,O508237,P1017,2024-03-24,2024-03-29,2024-03-24,True,Delivered
S707566,O508238,P1020,2024-05-14,2024-05-19,2024-05-15,True,Delivered-Returned
