invoice_id,order_id,customer_id,partner_id,invoice_date,due_date,invoice_amount,invoice_status
INV903374,O505694,C100708,P1001,2025-04-02,2025-05-10,2091.02,Overdue
INV903375,O505695,C100183,P1008,2025-10-03,2025-11-03,6061.31,Open
INV903376,O505696,C100151,P1006,2025-06-07,2025-06-22,8588.95,Open
INV903377,O505697,C100466,P1004,2025-03-01,2025-03-31,4645.62,Open
INV903378,O505698,C100079,P1006,2025-09-17,2025-10-29,2983.3,Open
INV903379,O505700,C100695,P1020,2024-10-04,2024-11-03,10444.83,Open
INV903380,O505701,C100221,P1012,2024-02-29,2024-04-01,7399.67,Paid
INV903381,O505702,C100096,P1001,2025-05-27,2025-06-22,2360.03,Paid
INV903382,O505703,C100524,P1018,2025-06-13,2025-07-21,7742.85,Paid
INV903383,O505704,C100384,P1003,2025-07-12,2025-07-30,4431.67,Overdue
INV903384,O505705,C100364,P1001,2025-07-07,2025-07-28,5016.61,Paid
INV903385,O505708,C100686,P1007,2025-07-11,2025-07-30,13936.5,Paid
INV903386,O505711,C100216,P1001,2025-10-29,2025-11-30,6281.01,Overdue
INV903387,O505712,C100513,P1014,2024-11-01,2024-11-29,5876.61,Open
INV903388,O505713,C100439,P1010,2025-07-05,2025-08-12,2581.19,Paid
INV903389,O505714,C100307,P1020,2025-01-23,2025-02-27,16456.86,Open
INV903390,O505715,C100427,P1001,2025-04-26,2025-05-24,4348.47,Disputed
INV903391,O505716,C100181,P1010,2025-04-05,2025-05-08,12173.8,Paid
INV903392,O505717,C100104,P1003,2025-04-27,2025-05-25,20072.76,Open
INV903393,O505718,C100724,P1001,2025-08-02,2025-08-22,22435.32,Paid
INV903394,O505722,C100723,P1021,2025-04-06,2025-05-03,10559.98,Paid
INV903395,O505724,C100633,P1012,2024-09-03,2024-10-17,10057.11,Paid
INV903396,O505726,C100190,P1008,2025-05-01,2025-05-16,8404.14,Overdue
INV903397,O505727,C100498,P1005,2024-09-28,2024-10-16,3148.89,Disputed
INV903398,O505729,C100703,P1002,2025-08-21,2025-09-07,19772.3,Paid
INV903399,O505732,C100158,P1024,2024-01-25,2024-03-02,12566.62,Paid
INV903400,O505733,C100032,P1011,2024-02-26,2024-04-06,8050.53,Disputed
INV903401,O505734,C100322,P1015,2025-09-14,2025-10-18,9440.47,Paid
INV903402,O505737,C100092,P1007,2025-10-28,2025-11-14,12407.35,Paid
INV903403,O505738,C100427,P1011,2024-12-18,2025-01-30,1165.67,Paid
INV903404,O505739,C100617,P1015,2025-10-13,2025-11-18,5075.93,Open
INV903405,O505741,C100036,P1023,2025-11-27,2026-01-11,2265.12,Open
INV903406,O505742,C100442,P1012,2024-06-30,2024-07-31,16072.76,Open
INV903407,O505743,C100722,P1004,2024-11-08,2024-11-23,8201.74,Disputed
INV903408,O505745,C100016,P1020,2025-08-04,2025-09-01,3924.31,Open
INV903409,O505747,C100482,P1015,2025-09-05,2025-10-02,10280.05,Open
INV903410,O505749,C100220,P1020,2024-08-26,2024-10-08,4848.93,Open
INV903411,O505750,C100249,P1005,2025-03-12,2025-03-28,13490.95,Open
INV903412,O505751,C100376,P1004,2024-04-24,2024-05-27,11875.12,Open
INV903413,O505752,C100171,P1018,2024-12-30,2025-02-07,11224.34,Open
INV903414,O505753,C100353,P1010,2026-01-01,2026-01-16,2684.78,Paid
INV903415,O505754,C100763,P1020,2025-09-02,2025-10-03,6974.54,Open
INV903416,O505755,C100599,P1003,2024-01-29,2024-03-10,10965.3,Open
INV903417,O505756,C100695,P1006,2025-03-09,2025-04-06,7776.98,Paid
INV903418,O505760,C100493,P1020,2025-01-20,2025-02-28,14281.32,Paid
INV903419,O505763,C100740,P1022,2024-07-07,2024-07-30,8570.67,Open
INV903420,O505766,C100567,P1003,2024-05-08,2024-06-16,3082.06,Overdue
INV903421,O505767,C100589,P1014,2024-06-17,2024-07-18,11703.42,Disputed
INV903422,O505770,C100768,P1008,2024-05-28,2024-06-22,18656.17,Open
INV903423,O505771,C100720,P1016,2024-06-10,2024-06-25,9536.45,Open
INV903424,O505772,C100184,P1012,2025-08-15,2025-09-08,10731.13,Open
INV903425,O505775,C100744,P1011,2025-07-30,2025-08-31,9285.17,Overdue
INV903426,O505776,C100264,P1008,2025-12-01,2025-12-30,14333.52,Open
INV903427,O505778,C100667,P1008,2024-07-25,2024-08-12,2066.16,Paid
INV903428,O505779,C100120,P1008,2024-06-23,2024-07-27,3878.91,Disputed
INV903429,O505783,C100592,P1003,2024-03-06,2024-04-12,9609.42,Paid
INV903430,O505784,C100311,P1017,2024-05-31,2024-06-20,6718.38,Open
INV903431,O505786,C100071,P1016,2024-10-30,2024-12-12,15590.43,Overdue
INV903432,O505787,C100481,P1004,2024-11-28,2025-01-10,3859.3,Paid
INV903433,O505788,C100596,P1011,2024-08-05,2024-08-22,1757.83,Paid
INV903434,O505789,C100780,P1007,2025-11-16,2025-12-10,2794.18,Disputed
INV903435,O505791,C100436,P1008,2025-02-15,2025-03-07,4596.68,Overdue
INV903436,O505792,C100386,P1010,2024-11-22,2024-12-20,17030.08,Open
INV903437,O505793,C100278,P1011,2024-10-12,2024-11-10,14868.8,Open
INV903438,O505796,C100666,P1020,2024-01-07,2024-02-10,2179.78,Open
INV903439,O505797,C100022,P1010,2024-12-14,2025-01-05,13875.7,Paid
INV903440,O505798,C100177,P1020,2024-03-30,2024-05-09,8005.2,Open
INV903441,O505799,C100463,P1021,2024-11-14,2024-12-04,17910.72,Open
INV903442,O505800,C100459,P1013,2025-03-30,2025-05-04,9126.79,Open
INV903443,O505803,C100003,P1020,2024-08-17,2024-09-02,12118.87,Overdue
INV903444,O505804,C100391,P1006,2024-08-08,2024-09-10,11488.83,Open
INV903445,O505805,C100676,P1017,2024-08-28,2024-09-26,9900.64,Paid
INV903446,O505807,C100641,P1003,2025-05-20,2025-06-22,21162.19,Open
INV903447,O505808,C100381,P1009,2024-03-11,2024-03-26,19876.52,Open
INV903448,O505809,C100084,P1024,2024-02-09,2024-03-08,5495.88,Open
INV903449,O505810,C100170,P1023,2025-01-14,2025-02-27,3724.02,Open
INV903450,O505812,C100272,P1024,2024-07-13,2024-08-18,6591.38,Open
INV903451,O505813,C100610,P1014,2024-06-04,2024-07-05,306.98,Open
INV903452,O505815,C100392,P1004,2024-10-09,2024-11-23,13981.28,Open
INV903453,O505816,C100760,P1007,2025-06-22,2025-07-14,12775.49,Open
INV903454,O505817,C100196,P1004,2024-04-17,2024-05-14,13353.84,Open
INV903455,O505819,C100230,P1015,2025-02-11,2025-03-13,15857.19,Paid
INV903456,O505821,C100489,P1010,2025-06-21,2025-07-21,4324.77,Paid
INV903457,O505823,C100197,P1016,2024-09-16,2024-10-11,16666.07,Open
INV903458,O505824,C100470,P1014,2024-05-05,2024-06-12,11322.35,Open
INV903459,O505827,C100744,P1012,2024-06-14,2024-06-30,7305.97,Open
INV903460,O505828,C100745,P1001,2025-01-04,2025-02-11,7470.49,Paid
INV903461,O505829,C100583,P1004,2025-08-31,2025-09-15,13435.75,Open
INV903462,O505833,C100764,P1001,2025-07-22,2025-09-02,3588.95,Open
INV903463,O505834,C100453,P1001,2025-05-18,2025-06-09,12309.78,Overdue
INV903464,O505836,C100496,P1004,2025-03-14,2025-03-29,4084.35,Paid
INV903465,O505838,C100427,P1002,2025-06-06,2025-07-02,12136.75,Disputed
INV903466,O505840,C100022,P1005,2024-08-06,2024-09-05,3276.37,Open
INV903467,O505843,C100090,P1019,2024-01-29,2024-03-12,14963.57,Open
INV903468,O505845,C100624,P1012,2025-12-09,2025-12-24,19363.48,Open
INV903469,O505846,C100330,P1019,2024-12-09,2025-01-14,7406.68,Open
INV903470,O505847,C100037,P1020,2024-04-24,2024-05-26,3603.36,Open
INV903471,O505849,C100435,P1023,2024-09-24,2024-10-15,13031.73,Paid
INV903472,O505850,C100113,P1024,2025-12-24,2026-01-10,6986.07,Open
INV903473,O505852,C100199,P1023,2026-01-02,2026-02-12,2134.58,Overdue
INV903474,O505854,C100758,P1013,2025-07-13,2025-08-03,7750.08,Paid
INV903475,O505855,C100252,P1016,2025-08-01,2025-09-15,9843.51,Paid
INV903476,O505856,C100596,P1023,2024-01-25,2024-02-22,9100.27,Paid
INV903477,O505857,C100018,P1003,2024-01-06,2024-02-07,17620.62,Paid
INV903478,O505858,C100325,P1020,2025-11-15,2025-12-12,3298.78,Paid
INV903479,O505859,C100711,P1001,2025-11-19,2025-12-09,9301.68,Paid
INV903480,O505861,C100743,P1017,2025-04-18,2025-05-21,4714.78,Open
INV903481,O505866,C100279,P1006,2025-04-27,2025-05-23,20614.01,Open
INV903482,O505867,C100464,P1001,2025-11-14,2025-12-21,11012.57,Paid
INV903483,O505868,C100577,P1017,2024-04-26,2024-05-28,19073.92,Open
INV903484,O505869,C100252,P1022,2025-03-21,2025-05-02,5947.48,Paid
INV903485,O505870,C100393,P1015,2024-01-26,2024-02-27,3601.27,Open
INV903486,O505871,C100145,P1003,2024-09-22,2024-11-06,397.01,Disputed
INV903487,O505872,C100583,P1004,2024-01-10,2024-02-10,13537.19,Open
INV903488,O505873,C100135,P1000,2024-11-24,2024-12-27,7245.66,Paid
INV903489,O505877,C100264,P1021,2024-11-12,2024-12-19,7328.13,Paid
INV903490,O505878,C100797,P1006,2024-10-04,2024-11-18,2981.73,Overdue
INV903491,O505879,C100224,P1012,2025-06-26,2025-07-14,10450.47,Paid
INV903492,O505881,C100669,P1013,2024-03-12,2024-03-29,12808.94,Paid
INV903493,O505882,C100374,P1011,2025-01-10,2025-02-07,11704.22,Paid
INV903494,O505883,C100396,P1008,2025-08-29,2025-09-29,14254.23,Open
INV903495,O505884,C100283,P1010,2024-12-16,2025-01-26,9624.98,Paid
INV903496,O505885,C100342,P1005,2024-06-06,2024-06-28,11932.3,Paid
INV903497,O505889,C100700,P1021,2024-04-29,2024-05-18,2643.12,Paid
INV903498,O505891,C100043,P1008,2024-04-04,2024-05-14,2873.23,Open
INV903499,O505893,C100191,P1006,2025-08-22,2025-10-05,6278.73,Paid
INV903500,O505894,C100523,P1014,2024-05-01,2024-05-25,6043.03,Open
INV903501,O505895,C100497,P1006,2025-08-23,2025-09-18,4526.98,Paid
INV903502,O505896,C100703,P1018,2024-01-08,2024-01-29,12941.12,Overdue
INV903503,O505898,C100658,P1010,2024-08-04,2024-09-01,3574.22,Open
INV903504,O505899,C100640,P1007,2025-12-03,2025-12-19,2742.87,Open
INV903505,O505901,C100328,P1000,2024-07-24,2024-08-27,1488.08,Open
INV903506,O505902,C100269,P1010,2024-06-27,2024-07-26,11301.27,Open
INV903507,O505903,C100277,P1019,2025-09-03,2025-10-14,7936.76,Overdue
INV903508,O505904,C100286,P1021,2024-10-23,2024-12-06,4317.34,Open
INV903509,O505905,C100230,P1006,2024-09-23,2024-10-11,6680.77,Open
INV903510,O505908,C100216,P1011,2025-05-10,2025-06-19,6473.12,Paid
INV903511,O505909,C100278,P1013,2024-11-30,2024-12-25,6451.28,Overdue
INV903512,O505913,C100013,P1024,2025-02-24,2025-04-07,12420.79,Paid
INV903513,O505915,C100758,P1009,2025-07-10,2025-08-24,16317.67,Paid
INV903514,O505917,C100048,P1002,2024-05-16,2024-06-14,2377.65,Open
INV903515,O505919,C100216,P1018,2025-11-16,2025-12-11,4387.94,Open
INV903516,O505920,C100256,P1008,2025-04-04,2025-05-10,7039.9,Open
INV903517,O505923,C100588,P1005,2024-05-16,2024-06-08,12594.98,Open
INV903518,O505927,C100528,P1022,2024-05-29,2024-07-09,6248.14,Open
INV903519,O505928,C100463,P1016,2024-04-17,2024-05-25,2763.85,Open
INV903520,O505929,C100077,P1000,2024-02-20,2024-04-01,3862.88,Disputed
INV903521,O505930,C100797,P1002,2025-04-21,2025-05-16,10909.97,Paid
INV903522,O505932,C100291,P1017,2025-04-09,2025-04-27,5447.1,Paid
INV903523,O505933,C100200,P1010,2024-03-30,2024-05-13,5730.27,Open
INV903524,O505934,C100774,P1021,2024-02-06,2024-02-27,10879.97,Paid
INV903525,O505935,C100764,P1016,2024-03-19,2024-04-24,11489.2,Paid
INV903526,O505937,C100185,P1007,2025-07-03,2025-08-13,2881.2,Paid
INV903527,O505938,C100638,P1017,2024-08-07,2024-08-27,12836.68,Open
INV903528,O505939,C100500,P1021,2024-02-19,2024-04-02,10841.14,Paid
INV903529,O505941,C100436,P1018,2025-08-15,2025-09-17,10639.36,Paid
INV903530,O505942,C100441,P1021,2024-04-19,2024-06-01,9641.11,Paid
INV903531,O505943,C100114,P1010,2025-08-07,2025-09-15,15353.68,Open
INV903532,O505946,C100164,P1004,2025-11-20,2025-12-06,5810.18,Paid
INV903533,O505949,C100170,P1018,2024-03-17,2024-04-09,8044.5,Disputed
INV903534,O505950,C100768,P1007,2024-10-07,2024-11-10,1877.46,Open
INV903535,O505951,C100770,P1009,2025-04-11,2025-05-12,21152.46,Paid
INV903536,O505952,C100395,P1017,2025-04-23,2025-05-27,7556.47,Paid
INV903537,O505953,C100236,P1008,2024-02-20,2024-04-03,6969.68,Open
INV903538,O505954,C100129,P1020,2025-03-22,2025-04-27,6831.2,Open
INV903539,O505956,C100488,P1000,2025-07-31,2025-08-28,11446.8,Overdue
INV903540,O505957,C100495,P1002,2024-06-02,2024-06-25,7047.59,Paid
INV903541,O505958,C100614,P1006,2025-11-06,2025-11-28,18342.72,Open
INV903542,O505959,C100376,P1001,2025-05-22,2025-07-02,8729.2,Open
INV903543,O505962,C100636,P1018,2025-11-14,2025-12-25,9663.6,Disputed
INV903544,O505963,C100594,P1003,2024-06-12,2024-07-07,5753.41,Paid
INV903545,O505965,C100495,P1021,2024-11-26,2024-12-24,2397.7,Open
INV903546,O505966,C100780,P1017,2025-01-29,2025-02-20,8480.31,Paid
INV903547,O505968,C100423,P1019,2025-05-05,2025-05-28,5629.01,Paid
INV903548,O505969,C100485,P1021,2026-01-02,2026-02-10,12278.25,Paid
INV903549,O505971,C100321,P1015,2024-01-29,2024-02-14,7019.87,Open
INV903550,O505972,C100795,P1011,2024-03-13,2024-04-16,12692.42,Paid
INV903551,O505974,C100651,P1009,2024-10-18,2024-11-05,11763.95,Open
INV903552,O505977,C100485,P1017,2024-09-26,2024-10-23,6166.01,Open
INV903553,O505978,C100510,P1017,2024-01-30,2024-02-22,2362.06,Paid
INV903554,O505979,C100741,P1007,2025-10-17,2025-11-19,20458.36,Paid
INV903555,O505982,C100204,P1001,2025-07-20,2025-08-10,2504.53,Paid
INV903556,O505988,C100537,P1000,2025-04-12,2025-05-18,14195.06,Overdue
INV903557,O505990,C100327,P1022,2025-01-02,2025-01-19,1580.98,Open
INV903558,O505991,C100588,P1002,2024-08-25,2024-09-14,4999.94,Paid
INV903559,O505992,C100771,P1017,2025-11-09,2025-12-22,10837.44,Paid
INV903560,O505993,C100579,P1000,2025-04-29,2025-05-20,2571.44,Paid
INV903561,O505995,C100623,P1000,2024-06-25,2024-07-20,13595.3,Open
INV903562,O505996,C100188,P1024,2025-09-07,2025-10-20,12355.38,Disputed
INV903563,O505998,C100355,P1010,2024-12-06,2024-12-24,8571.25,Open
INV903564,O505999,C100407,P1017,2025-09-29,2025-10-22,11633.01,Paid
INV903565,O506000,C100375,P1021,2024-09-24,2024-11-05,7928.08,Paid
INV903566,O506004,C100233,P1011,2024-08-17,2024-10-01,1118.87,Paid
INV903567,O506005,C100626,P1024,2024-08-18,2024-09-20,2843.54,Paid
INV903568,O506006,C100206,P1006,2024-06-18,2024-07-18,6466.26,Paid
INV903569,O506008,C100050,P1011,2025-02-15,2025-03-29,1005.57,Paid
INV903570,O506011,C100364,P1012,2024-05-07,2024-06-11,2916.12,Disputed
INV903571,O506014,C100038,P1024,2025-03-25,2025-04-18,2684.14,Open
INV903572,O506015,C100087,P1011,2024-03-26,2024-05-10,7596.85,Open
INV903573,O506016,C100736,P1019,2024-12-08,2025-01-10,1265.43,Open
INV903574,O506017,C100454,P1015,2025-04-09,2025-05-18,8800.64,Open
INV903575,O506020,C100661,P1005,2025-01-30,2025-02-15,3695.41,Open
INV903576,O506021,C100517,P1007,2024-09-30,2024-11-13,14460.45,Open
INV903577,O506022,C100206,P1007,2024-01-24,2024-02-24,7861.32,Overdue
INV903578,O506023,C100518,P1012,2024-05-10,2024-06-14,2948.15,Open
INV903579,O506024,C100003,P1012,2024-12-15,2025-01-04,3394.29,Paid
INV903580,O506025,C100192,P1000,2024-10-27,2024-11-23,5574.27,Open
INV903581,O506026,C100163,P1022,2025-09-30,2025-10-19,4501.83,Overdue
INV903582,O506030,C100725,P1020,2024-11-29,2024-12-28,3366.56,Paid
INV903583,O506031,C100654,P1006,2024-03-24,2024-04-12,3917.22,Disputed
INV903584,O506032,C100347,P1007,2025-05-08,2025-06-11,12621.62,Paid
INV903585,O506036,C100504,P1004,2025-06-26,2025-07-15,4320.38,Open
INV903586,O506038,C100081,P1024,2024-09-21,2024-11-03,16323.93,Open
INV903587,O506039,C100487,P1006,2024-03-27,2024-04-13,3039.22,Open
INV903588,O506041,C100213,P1008,2025-12-20,2026-01-12,10846.82,Paid
INV903589,O506043,C100455,P1024,2024-05-16,2024-06-06,2216.22,Open
INV903590,O506045,C100006,P1010,2024-05-28,2024-06-24,2795.08,Open
INV903591,O506046,C100245,P1010,2024-11-28,2024-12-14,3401.76,Paid
INV903592,O506047,C100299,P1005,2024-04-20,2024-05-25,2156.75,Overdue
INV903593,O506048,C100667,P1013,2025-04-05,2025-05-02,9080.79,Paid
INV903594,O506049,C100661,P1014,2025-02-27,2025-03-16,9846.33,Overdue
INV903595,O506051,C100370,P1010,2024-11-20,2024-12-12,5974.75,Paid
INV903596,O506054,C100633,P1024,2024-06-09,2024-07-11,11695.66,Open
INV903597,O506055,C100497,P1021,2024-11-17,2024-12-14,8370.14,Paid
INV903598,O506056,C100480,P1015,2024-12-04,2024-12-31,5261.89,Paid
INV903599,O506057,C100347,P1000,2025-05-16,2025-06-07,6082.46,Open
INV903600,O506058,C100557,P1012,2024-02-14,2024-02-29,15921.41,Paid
INV903601,O506059,C100693,P1022,2024-07-28,2024-08-13,3450.5,Open
INV903602,O506060,C100534,P1000,2025-09-19,2025-10-25,2871.67,Open
INV903603,O506061,C100322,P1019,2025-11-08,2025-12-11,8675.42,Paid
INV903604,O506063,C100754,P1001,2024-08-11,2024-09-10,14229.32,Open
INV903605,O506064,C100637,P1005,2024-04-19,2024-05-22,14874.46,Open
INV903606,O506065,C100701,P1018,2024-05-31,2024-07-15,9251.81,Paid
INV903607,O506068,C100199,P1013,2025-10-12,2025-11-08,12210.31,Disputed
INV903608,O506069,C100292,P1015,2025-08-20,2025-09-11,12991.98,Open
INV903609,O506070,C100586,P1013,2025-06-22,2025-08-05,16919.92,Open
INV903610,O506071,C100541,P1014,2024-09-14,2024-10-10,13928.93,Paid
INV903611,O506073,C100604,P1001,2025-09-08,2025-10-12,1851.15,Disputed
INV903612,O506074,C100153,P1005,2025-08-28,2025-10-02,7391.34,Paid
INV903613,O506075,C100148,P1001,2025-01-22,2025-03-01,8490.74,Paid
INV903614,O506076,C100434,P1019,2025-09-06,2025-10-03,3473.8,Paid
INV903615,O506077,C100192,P1018,2024-09-16,2024-10-27,1055.23,Open
INV903616,O506078,C100770,P1001,2024-11-06,2024-12-11,8763.25,Overdue
INV903617,O506081,C100608,P1006,2025-07-08,2025-08-18,4818.64,Paid
INV903618,O506082,C100229,P1012,2024-12-03,2024-12-30,3110.53,Open
INV903619,O506083,C100571,P1012,2024-08-08,2024-09-04,11953.36,Open
INV903620,O506084,C100545,P1008,2024-06-14,2024-07-19,3715.11,Paid
INV903621,O506086,C100463,P1016,2024-12-25,2025-01-19,333.44,Overdue
INV903622,O506087,C100429,P1019,2024-10-01,2024-10-22,6592.98,Open
INV903623,O506089,C100611,P1020,2024-01-08,2024-02-02,5105.33,Open
INV903624,O506090,C100685,P1022,2024-03-15,2024-04-15,1410.93,Paid
INV903625,O506092,C100070,P1016,2025-05-01,2025-06-12,16100.6,Paid
INV903626,O506094,C100660,P1008,2024-01-15,2024-02-03,5740.56,Open
INV903627,O506096,C100500,P1017,2024-11-16,2024-12-02,22197.02,Open
INV903628,O506098,C100174,P1016,2024-02-05,2024-02-20,10779.43,Paid
INV903629,O506099,C100499,P1009,2025-02-15,2025-03-24,10773.85,Paid
INV903630,O506100,C100164,P1019,2025-02-28,2025-03-30,13724.02,Overdue
INV903631,O506101,C100109,P1017,2024-07-31,2024-09-05,12496.27,Open
INV903632,O506102,C100424,P1019,2024-02-12,2024-03-24,2484.14,Paid
INV903633,O506106,C100422,P1009,2025-07-19,2025-08-07,13359.26,Overdue
INV903634,O506107,C100433,P1006,2025-05-11,2025-06-11,1838.18,Paid
INV903635,O506108,C100114,P1006,2024-04-11,2024-05-04,8420.19,Disputed
INV903636,O506109,C100128,P1016,2024-12-02,2025-01-08,4538.46,Paid
INV903637,O506110,C100312,P1009,2025-10-14,2025-11-10,4115.98,Open
INV903638,O506111,C100310,P1003,2024-08-04,2024-09-08,8292.79,Open
INV903639,O506113,C100107,P1021,2024-02-20,2024-03-26,302.73,Open
INV903640,O506114,C100718,P1010,2024-08-30,2024-09-14,2033.47,Open
INV903641,O506115,C100290,P1014,2024-09-21,2024-10-30,2867.8,Paid
INV903642,O506117,C100320,P1002,2024-05-13,2024-06-14,4567.46,Open
INV903643,O506119,C100089,P1017,2025-04-30,2025-05-23,9184.09,Paid
INV903644,O506120,C100541,P1016,2024-08-01,2024-08-18,6945.67,Open
INV903645,O506121,C100047,P1010,2025-10-14,2025-10-30,4900.78,Paid
INV903646,O506123,C100705,P1005,2024-08-13,2024-08-28,16391.98,Open
INV903647,O506124,C100289,P1007,2025-02-22,2025-04-03,8012.3,Open
INV903648,O506127,C100002,P1017,2025-05-11,2025-05-31,8233.95,Paid
INV903649,O506128,C100162,P1023,2024-08-03,2024-08-31,10670.16,Open
INV903650,O506129,C100512,P1014,2024-04-27,2024-06-03,7207.46,Open
INV903651,O506131,C100074,P1021,2025-11-10,2025-11-27,13221.55,Disputed
INV903652,O506132,C100547,P1020,2024-07-18,2024-08-28,3249.77,Paid
INV903653,O506133,C100648,P1013,2024-10-01,2024-10-24,12586.1,Paid
INV903654,O506134,C100073,P1002,2025-04-08,2025-05-13,11499.11,Open
INV903655,O506135,C100703,P1011,2024-03-19,2024-04-13,21256.42,Paid
INV903656,O506137,C100493,P1004,2024-05-17,2024-06-17,6248.61,Open
INV903657,O506139,C100490,P1003,2025-11-15,2025-12-03,2577.39,Open
INV903658,O506140,C100363,P1017,2025-07-16,2025-08-10,3305.85,Paid
INV903659,O506141,C100297,P1010,2024-07-08,2024-08-08,13722.65,Disputed
INV903660,O506142,C100624,P1018,2025-03-26,2025-04-24,20618.38,Paid
INV903661,O506143,C100199,P1011,2025-05-07,2025-06-18,6096.55,Paid
INV903662,O506144,C100047,P1017,2025-10-06,2025-11-20,2981.35,Paid
INV903663,O506146,C100594,P1004,2025-06-29,2025-07-16,15966.48,Overdue
INV903664,O506148,C100787,P1018,2025-02-22,2025-04-01,9809.8,Open
INV903665,O506149,C100537,P1014,2025-10-12,2025-11-13,7048.65,Disputed
INV903666,O506150,C100747,P1005,2024-02-19,2024-04-04,7832.31,Open
INV903667,O506152,C100098,P1004,2025-08-23,2025-09-11,3424.27,Paid
INV903668,O506154,C100400,P1017,2025-05-17,2025-06-06,15609.61,Paid
INV903669,O506157,C100636,P1022,2025-09-22,2025-10-15,9411.43,Paid
INV903670,O506159,C100471,P1020,2024-09-05,2024-10-05,19805.14,Overdue
INV903671,O506162,C100655,P1017,2024-03-25,2024-05-03,3669.26,Disputed
INV903672,O506163,C100678,P1008,2025-12-23,2026-01-14,11579.07,Open
INV903673,O506164,C100667,P1022,2025-03-18,2025-04-09,1249.81,Open
INV903674,O506165,C100008,P1005,2025-05-18,2025-06-03,16216.73,Paid
INV903675,O506166,C100348,P1000,2024-06-25,2024-08-04,5513.27,Open
INV903676,O506167,C100493,P1016,2025-09-15,2025-10-21,3360.06,Open
INV903677,O506168,C100198,P1013,2025-06-21,2025-07-19,17364.95,Paid
INV903678,O506169,C100327,P1013,2025-07-06,2025-08-02,12148.78,Open
INV903679,O506170,C100077,P1006,2024-12-09,2024-12-27,12550.09,Open
INV903680,O506171,C100154,P1012,2025-05-30,2025-07-04,6832.79,Open
INV903681,O506174,C100687,P1024,2025-03-20,2025-05-04,3730.29,Open
INV903682,O506175,C100323,P1008,2024-09-03,2024-09-19,9774.08,Overdue
INV903683,O506177,C100268,P1009,2025-06-10,2025-06-25,17520.31,Paid
INV903684,O506178,C100347,P1023,2025-07-01,2025-07-23,2437.21,Open
INV903685,O506179,C100135,P1021,2025-06-16,2025-07-24,10098.19,Disputed
INV903686,O506180,C100529,P1004,2024-11-30,2025-01-10,13147.62,Open
