payment_id,invoice_id,payment_date,payment_amount,payment_mode
PAY0003256,INV904515,2025-05-22,634.62,Wire
PAY0003257,INV904515,2025-05-07,7689.94,Wire
PAY0003258,INV904515,2025-05-14,5870.2,UPI
PAY0003259,INV904516,2025-07-22,5684.89,Wire
PAY0003260,INV904516,2025-07-19,2687.11,Wire
PAY0003261,INV904516,2025-07-10,242.51,NEFT
PAY0003262,INV904517,2024-11-17,6701.68,Card
PAY0003263,INV904517,2024-11-15,1458.66,NEFT
PAY0003264,INV904517,2024-11-07,1124.49,Wire
PAY0003265,INV904519,2025-07-26,3796.58,Card
PAY0003266,INV904519,2025-07-27,4025.18,Card
PAY0003267,INV904521,2025-07-18,3797.03,UPI
PAY0003268,INV904521,2025-07-26,361.94,UPI
PAY0003269,INV904521,2025-07-22,1954.69,Wire
PAY0003270,INV904523,2024-12-11,1008.84,Wire
PAY0003271,INV904523,2024-12-25,1455.06,Wire
PAY0003272,INV904525,2025-07-31,14722.76,Card
PAY0003273,INV904526,2025-01-14,178.46,NEFT
PAY0003274,INV904526,2025-01-19,1132.91,UPI
PAY0003275,INV904533,2025-06-14,1222.64,Card
PAY0003276,INV904541,2025-09-03,8146.13,NEFT
PAY0003277,INV904549,2025-10-07,6724.6,UPI
PAY0003278,INV904549,2025-10-07,654.77,Wire
PAY0003279,INV904549,2025-10-07,5928.18,NEFT
PAY0003280,INV904554,2024-05-21,395.42,Card
PAY0003281,INV904554,2024-05-15,1113.63,Card
PAY0003282,INV904554,2024-05-13,928.75,Wire
PAY0003283,INV904557,2025-06-05,496.34,Card
PAY0003284,INV904557,2025-05-31,250.64,UPI
PAY0003285,INV904557,2025-05-23,1399.06,Card
PAY0003286,INV904559,2025-01-11,6631.07,Wire
PAY0003287,INV904559,2025-01-16,982.32,Card
PAY0003288,INV904560,2025-04-20,4.03,UPI
PAY0003289,INV904560,2025-05-03,5851.97,Wire
PAY0003290,INV904560,2025-04-22,429.29,UPI
PAY0003291,INV904564,2025-10-10,2678.87,Wire
PAY0003292,INV904564,2025-10-12,1026.22,Wire
PAY0003293,INV904568,2024-10-06,2257.56,Card
PAY0003294,INV904568,2024-10-17,5228.73,Wire
PAY0003295,INV904568,2024-10-21,717.06,NEFT
PAY0003296,INV904569,2025-09-18,16088.8,Wire
PAY0003297,INV904570,2025-09-15,8178.55,Card
PAY0003298,INV904570,2025-09-23,5098.31,NEFT
PAY0003299,INV904571,2025-03-15,5161.24,UPI
PAY0003300,INV904574,2024-12-05,963.36,Wire
PAY0003301,INV904574,2024-12-04,56.62,NEFT
PAY0003302,INV904574,2024-12-15,7068.81,UPI
PAY0003303,INV904575,2024-03-18,1343.09,Card
PAY0003304,INV904575,2024-03-05,2038.85,NEFT
PAY0003305,INV904575,2024-03-20,119.85,NEFT
PAY0003306,INV904576,2024-12-23,797.41,NEFT
PAY0003307,INV904576,2024-12-16,2706.94,Card
PAY0003308,INV904578,2025-07-14,4239.25,NEFT
PAY0003309,INV904578,2025-07-03,4187.15,UPI
PAY0003310,INV904578,2025-07-14,3306.14,UPI
PAY0003311,INV904579,2025-10-03,7719.36,NEFT
PAY0003312,INV904579,2025-10-17,1397.87,UPI
PAY0003313,INV904582,2024-11-23,16681.09,NEFT
PAY0003314,INV904585,2025-06-19,9429.74,Wire
PAY0003315,INV904585,2025-06-18,3893.76,Card
PAY0003316,INV904586,2025-02-05,3657.88,Card
PAY0003317,INV904586,2025-02-07,5499.7,Card
PAY0003318,INV904587,2026-01-08,5725.03,Wire
PAY0003319,INV904589,2024-03-25,2455.63,UPI
PAY0003320,INV904589,2024-03-16,4953.21,Card
PAY0003321,INV904590,2024-09-07,445.05,UPI
PAY0003322,INV904590,2024-09-26,8197.88,Wire
PAY0003323,INV904590,2024-09-09,8784.79,Card
PAY0003324,INV904596,2025-07-03,97.96,Card
PAY0003325,INV904596,2025-07-06,9309.06,Wire
PAY0003326,INV904596,2025-06-17,880.11,Card
PAY0003327,INV904597,2025-11-18,7499.03,Wire
PAY0003328,INV904598,2024-10-16,1955.48,Wire
PAY0003329,INV904598,2024-10-20,1864.91,UPI
PAY0003330,INV904604,2024-04-05,1623.3,UPI
PAY0003331,INV904604,2024-03-29,572.54,UPI
PAY0003332,INV904605,2025-01-27,4175.01,NEFT
PAY0003333,INV904605,2025-01-24,2085.2,NEFT
PAY0003334,INV904609,2024-09-26,296.98,UPI
PAY0003335,INV904609,2024-10-02,3685.34,NEFT
PAY0003336,INV904609,2024-09-30,561.49,NEFT
PAY0003337,INV904611,2024-12-05,6144.01,NEFT
PAY0003338,INV904611,2024-12-07,6651.71,Wire
PAY0003339,INV904612,2024-04-14,9924.57,Wire
PAY0003340,INV904612,2024-04-22,2002.42,Wire
PAY0003341,INV904613,2025-10-21,11765.55,UPI
PAY0003342,INV904613,2025-10-18,2179.91,Wire
PAY0003343,INV904615,2024-09-27,5755.56,Wire
PAY0003344,INV904615,2024-10-01,3443.8,NEFT
PAY0003345,INV904615,2024-10-12,633.24,UPI
PAY0003346,INV904617,2024-06-03,4192.86,Wire
PAY0003347,INV904617,2024-06-12,107.02,Card
PAY0003348,INV904618,2024-10-22,3675.76,Card
PAY0003349,INV904620,2025-05-31,5246.12,NEFT
PAY0003350,INV904620,2025-06-01,3707.5,UPI
PAY0003351,INV904623,2025-06-16,9041.66,Card
PAY0003352,INV904623,2025-06-13,2934.21,Wire
PAY0003353,INV904625,2025-04-22,12322.17,Card
PAY0003354,INV904625,2025-05-05,2946.76,Wire
PAY0003355,INV904627,2024-10-03,2494.55,Card
PAY0003356,INV904627,2024-10-13,284.2,UPI
PAY0003357,INV904628,2024-08-08,10266.11,UPI
PAY0003358,INV904629,2025-05-13,8999.75,Card
PAY0003359,INV904629,2025-05-21,5468.16,Wire
PAY0003360,INV904631,2025-01-31,8327.18,NEFT
PAY0003361,INV904635,2024-12-03,5327.35,NEFT
PAY0003362,INV904635,2024-11-18,512.64,UPI
PAY0003363,INV904635,2024-12-01,2021.32,NEFT
PAY0003364,INV904636,2025-04-02,1579.89,NEFT
PAY0003365,INV904636,2025-04-14,1788.11,NEFT
PAY0003366,INV904637,2024-05-18,14839.47,NEFT
PAY0003367,INV904637,2024-05-16,402.73,UPI
PAY0003368,INV904638,2025-10-24,918.33,NEFT
PAY0003369,INV904638,2025-10-19,3939.26,NEFT
PAY0003370,INV904638,2025-10-23,164.28,Wire
PAY0003371,INV904639,2025-02-09,3.08,Wire
PAY0003372,INV904639,2025-01-27,184.01,UPI
PAY0003373,INV904639,2025-02-08,2561.1,NEFT
PAY0003374,INV904640,2024-05-14,5783.78,Card
PAY0003375,INV904642,2025-11-19,1040.05,Card
PAY0003376,INV904642,2025-11-17,4675.27,NEFT
PAY0003377,INV904642,2025-11-15,10242.86,Card
PAY0003378,INV904643,2024-10-28,7206.41,Card
PAY0003379,INV904643,2024-10-21,1515.28,NEFT
PAY0003380,INV904650,2024-10-19,6895.3,UPI
PAY0003381,INV904650,2024-10-14,3003.98,UPI
PAY0003382,INV904650,2024-10-17,4685.59,UPI
PAY0003383,INV904654,2025-08-18,715.57,Wire
PAY0003384,INV904654,2025-08-12,33.31,NEFT
PAY0003385,INV904654,2025-08-24,1414.26,Card
PAY0003386,INV904656,2024-01-28,7420.21,Wire
PAY0003387,INV904656,2024-01-24,1220.85,UPI
PAY0003388,INV904659,2024-05-02,3320.5,UPI
PAY0003389,INV904659,2024-05-15,2084.65,NEFT
PAY0003390,INV904660,2024-09-09,3269.06,Wire
PAY0003391,INV904660,2024-08-24,3709.5,Card
PAY0003392,INV904660,2024-08-26,465.84,NEFT
PAY0003393,INV904661,2024-04-04,8864.8,NEFT
PAY0003394,INV904661,2024-04-13,1517.7,Wire
PAY0003395,INV904663,2025-06-14,2219.75,UPI
PAY0003396,INV904663,2025-06-14,532.39,Wire
PAY0003397,INV904666,2024-12-18,4072.9,UPI
PAY0003398,INV904666,2024-12-11,48.94,UPI
PAY0003399,INV904666,2024-12-13,757.01,Wire
PAY0003400,INV904668,2024-04-27,746.85,Card
PAY0003401,INV904668,2024-04-25,4335.08,Card
PAY0003402,INV904668,2024-04-14,4115.55,NEFT
PAY0003403,INV904672,2025-02-13,4712.31,UPI
PAY0003404,INV904672,2025-02-05,6718.43,Wire
PAY0003405,INV904680,2024-09-13,4402.58,NEFT
PAY0003406,INV904680,2024-08-26,4482.24,UPI
PAY0003407,INV904684,2025-05-25,6798.3,UPI
PAY0003408,INV904685,2024-09-10,135.99,NEFT
PAY0003409,INV904685,2024-09-22,3650.68,NEFT
PAY0003410,INV904685,2024-09-30,2047.95,Wire
PAY0003411,INV904690,2025-08-23,3239.67,Wire
PAY0003412,INV904691,2024-07-15,17371.92,Wire
PAY0003413,INV904692,2024-03-17,2481.37,Card
PAY0003414,INV904695,2024-07-30,3768.83,Card
PAY0003415,INV904695,2024-08-11,575.46,NEFT
PAY0003416,INV904697,2024-07-03,896.58,NEFT
PAY0003417,INV904697,2024-07-03,1410.57,UPI
PAY0003418,INV904697,2024-07-04,1711.36,NEFT
PAY0003419,INV904699,2024-04-20,8012.9,UPI
PAY0003420,INV904700,2024-12-30,13447.81,NEFT
PAY0003421,INV904705,2025-03-22,5865.06,NEFT
PAY0003422,INV904705,2025-03-28,3604.84,Card
PAY0003423,INV904705,2025-04-02,6594.78,Card
PAY0003424,INV904713,2025-03-05,12688.55,NEFT
PAY0003425,INV904714,2025-07-09,5329.56,UPI
PAY0003426,INV904716,2025-11-20,384.83,NEFT
PAY0003427,INV904716,2025-11-16,1736.53,UPI
PAY0003428,INV904716,2025-11-06,3788.72,NEFT
PAY0003429,INV904718,2025-08-26,2097.63,UPI
PAY0003430,INV904720,2024-07-16,2614.24,Wire
PAY0003431,INV904721,2025-06-10,1315.96,NEFT
PAY0003432,INV904721,2025-06-10,3757.76,NEFT
PAY0003433,INV904721,2025-06-02,827.71,NEFT
PAY0003434,INV904723,2024-12-31,15461.0,NEFT
PAY0003435,INV904731,2024-12-20,9672.48,UPI
PAY0003436,INV904731,2024-12-26,3757.57,Wire
PAY0003437,INV904731,2024-12-31,3784.86,UPI
PAY0003438,INV904732,2024-03-24,1094.43,UPI
PAY0003439,INV904732,2024-03-29,2315.01,NEFT
PAY0003440,INV904736,2025-11-19,6655.97,NEFT
PAY0003441,INV904736,2025-11-14,1292.91,Card
PAY0003442,INV904737,2024-06-27,3407.35,NEFT
PAY0003443,INV904737,2024-06-29,4540.31,Card
PAY0003444,INV904737,2024-07-09,4576.14,Card
PAY0003445,INV904738,2024-09-05,3700.53,NEFT
PAY0003446,INV904738,2024-09-01,7231.93,UPI
PAY0003447,INV904738,2024-09-14,21.62,NEFT
PAY0003448,INV904740,2025-06-19,3430.04,NEFT
PAY0003449,INV904740,2025-06-13,3266.96,UPI
PAY0003450,INV904740,2025-06-16,1560.39,Wire
PAY0003451,INV904744,2025-10-18,18256.79,NEFT
PAY0003452,INV904744,2025-10-14,472.68,Card
PAY0003453,INV904744,2025-10-11,1144.96,Card
PAY0003454,INV904747,2025-12-28,5429.55,Wire
PAY0003455,INV904747,2025-12-08,3082.45,Wire
PAY0003456,INV904748,2025-10-01,2652.77,Card
PAY0003457,INV904748,2025-09-28,36.76,NEFT
PAY0003458,INV904749,2025-08-18,1899.11,Card
PAY0003459,INV904749,2025-08-26,3387.72,UPI
PAY0003460,INV904749,2025-08-20,160.43,NEFT
PAY0003461,INV904750,2024-10-28,1674.45,Card
PAY0003462,INV904750,2024-11-02,701.13,Card
PAY0003463,INV904750,2024-10-25,99.93,UPI
PAY0003464,INV904752,2025-06-09,6709.96,NEFT
PAY0003465,INV904755,2024-07-18,5469.8,Card
PAY0003466,INV904755,2024-07-20,8400.66,NEFT
PAY0003467,INV904756,2024-09-17,3149.25,Card
PAY0003468,INV904756,2024-09-22,3158.19,NEFT
PAY0003469,INV904756,2024-09-23,5797.46,UPI
PAY0003470,INV904757,2025-06-03,3449.47,NEFT
PAY0003471,INV904760,2024-12-24,7494.15,UPI
PAY0003472,INV904762,2025-07-13,7048.98,Wire
PAY0003473,INV904762,2025-07-05,3216.96,UPI
PAY0003474,INV904770,2024-07-23,534.41,Wire
PAY0003475,INV904770,2024-08-01,7512.04,Card
PAY0003476,INV904775,2025-09-29,2542.73,NEFT
PAY0003477,INV904775,2025-09-30,790.84,Wire
PAY0003478,INV904775,2025-09-19,17040.94,Card
PAY0003479,INV904776,2025-03-13,3853.47,Card
PAY0003480,INV904780,2024-05-24,2569.2,NEFT
PAY0003481,INV904780,2024-05-31,3677.79,Wire
PAY0003482,INV904783,2025-05-21,2921.56,Wire
PAY0003483,INV904784,2025-11-12,1454.93,UPI
PAY0003484,INV904784,2025-11-09,8725.16,Card
PAY0003485,INV904784,2025-11-03,1569.24,Card
PAY0003486,INV904788,2025-08-05,4041.89,NEFT
PAY0003487,INV904788,2025-07-29,2577.58,Card
PAY0003488,INV904791,2025-12-18,118.34,Card
PAY0003489,INV904791,2025-12-02,435.83,NEFT
PAY0003490,INV904791,2025-12-04,165.71,UPI
PAY0003491,INV904793,2024-02-15,286.33,UPI
PAY0003492,INV904793,2024-02-19,2282.95,Card
PAY0003493,INV904793,2024-02-23,124.69,Card
PAY0003494,INV904795,2025-03-13,333.43,UPI
PAY0003495,INV904795,2025-02-27,1596.78,Wire
PAY0003496,INV904795,2025-03-05,8299.25,NEFT
PAY0003497,INV904796,2025-07-16,3682.57,UPI
PAY0003498,INV904796,2025-07-29,549.69,NEFT
PAY0003499,INV904796,2025-07-14,1787.93,UPI
PAY0003500,INV904798,2024-06-04,1010.41,UPI
PAY0003501,INV904798,2024-05-21,93.88,NEFT
PAY0003502,INV904798,2024-05-29,319.99,Card
PAY0003503,INV904799,2024-06-15,712.49,Wire
PAY0003504,INV904799,2024-06-03,1265.79,NEFT
PAY0003505,INV904799,2024-06-11,1116.56,UPI
PAY0003506,INV904800,2025-06-26,4714.43,NEFT
PAY0003507,INV904800,2025-07-10,1041.92,Card
PAY0003508,INV904800,2025-07-07,6006.87,UPI
PAY0003509,INV904803,2024-08-18,10914.38,UPI
PAY0003510,INV904805,2025-12-23,3178.22,UPI
PAY0003511,INV904807,2024-09-27,13193.26,UPI
PAY0003512,INV904807,2024-09-21,2895.52,Wire
PAY0003513,INV904810,2024-06-16,3607.8,UPI
PAY0003514,INV904810,2024-06-26,1040.45,NEFT
PAY0003515,INV904810,2024-06-25,8393.24,Card
PAY0003516,INV904815,2024-08-20,3891.2,Wire
PAY0003517,INV904817,2024-01-17,627.94,Card
PAY0003518,INV904817,2024-02-04,856.29,UPI
PAY0003519,INV904817,2024-01-29,689.61,Wire
PAY0003520,INV904825,2024-11-29,3184.02,UPI
PAY0003521,INV904825,2024-12-07,5727.77,NEFT
PAY0003522,INV904825,2024-11-25,2642.58,Card
PAY0003523,INV904828,2025-12-07,2347.88,UPI
PAY0003524,INV904828,2025-12-09,6989.85,UPI
PAY0003525,INV904828,2025-12-01,941.0,UPI
PAY0003526,INV904829,2025-07-05,1805.26,UPI
PAY0003527,INV904829,2025-07-04,3972.82,UPI
PAY0003528,INV904829,2025-07-19,536.92,UPI
PAY0003529,INV904835,2024-02-15,10669.88,Card
PAY0003530,INV904839,2025-12-13,462.49,NEFT
PAY0003531,INV904839,2025-12-13,181.1,UPI
PAY0003532,INV904839,2025-12-17,1758.11,Wire
PAY0003533,INV904842,2025-09-26,6971.92,Card
PAY0003534,INV904842,2025-10-12,4341.12,UPI
PAY0003535,INV904843,2024-07-03,5850.54,Card
PAY0003536,INV904843,2024-07-11,203.31,NEFT
PAY0003537,INV904851,2025-10-12,348.3,Wire
PAY0003538,INV904851,2025-10-17,606.66,UPI
PAY0003539,INV904851,2025-10-20,1752.01,NEFT
PAY0003540,INV904857,2025-03-18,5605.71,UPI
PAY0003541,INV904857,2025-03-28,8655.78,Wire
PAY0003542,INV904859,2025-08-06,5432.85,NEFT
PAY0003543,INV904859,2025-08-01,139.26,Wire
PAY0003544,INV904865,2024-02-17,1292.68,UPI
PAY0003545,INV904865,2024-01-30,3386.63,Wire
PAY0003546,INV904866,2024-08-08,977.61,Card
PAY0003547,INV904866,2024-07-27,643.77,NEFT
PAY0003548,INV904867,2025-04-09,4977.4,Card
PAY0003549,INV904868,2024-10-09,6876.8,NEFT
PAY0003550,INV904871,2024-11-23,522.81,NEFT
PAY0003551,INV904871,2024-12-12,12304.09,UPI
PAY0003552,INV904872,2025-07-14,161.56,Wire
PAY0003553,INV904872,2025-07-25,5117.84,NEFT
PAY0003554,INV904874,2025-12-20,784.61,UPI
PAY0003555,INV904874,2025-12-17,2615.93,Card
PAY0003556,INV904875,2024-10-01,5774.04,Card
PAY0003557,INV904882,2025-03-05,3542.35,Wire
PAY0003558,INV904882,2025-03-04,4260.36,NEFT
PAY0003559,INV904883,2024-02-04,13105.34,Wire
PAY0003560,INV904884,2025-12-26,3876.56,Card
PAY0003561,INV904884,2025-12-19,308.72,UPI
PAY0003562,INV904886,2024-09-16,834.19,UPI
PAY0003563,INV904886,2024-09-12,695.37,Wire
PAY0003564,INV904886,2024-09-03,682.9,Wire
PAY0003565,INV904888,2024-11-19,3808.55,UPI
PAY0003566,INV904888,2024-11-27,2506.04,NEFT
PAY0003567,INV904890,2026-01-14,409.86,UPI
PAY0003568,INV904890,2026-01-06,5643.78,NEFT
PAY0003569,INV904891,2026-01-07,5875.07,NEFT
PAY0003570,INV904892,2024-09-15,2611.43,UPI
PAY0003571,INV904894,2025-11-02,1693.18,NEFT
PAY0003572,INV904894,2025-11-01,5698.37,Wire
PAY0003573,INV904895,2024-07-26,197.52,UPI
PAY0003574,INV904895,2024-07-15,2199.39,NEFT
PAY0003575,INV904895,2024-07-27,767.99,Card
PAY0003576,INV904896,2024-11-11,2221.51,Wire
PAY0003577,INV904896,2024-11-02,212.87,NEFT
PAY0003578,INV904897,2024-03-20,5316.97,NEFT
PAY0003579,INV904897,2024-03-25,5006.85,NEFT
PAY0003580,INV904897,2024-03-27,744.32,NEFT
PAY0003581,INV904900,2025-10-05,825.14,Wire
PAY0003582,INV904900,2025-09-30,562.94,UPI
PAY0003583,INV904905,2024-03-17,11904.9,NEFT
PAY0003584,INV904906,2024-03-27,1560.29,NEFT
PAY0003585,INV904906,2024-04-02,10594.58,Wire
PAY0003586,INV904907,2025-04-08,2562.46,NEFT
PAY0003587,INV904907,2025-04-15,733.16,UPI
PAY0003588,INV904916,2024-05-26,1131.8,UPI
PAY0003589,INV904923,2025-03-11,11299.36,NEFT
PAY0003590,INV904925,2024-01-24,10249.32,Wire
PAY0003591,INV904926,2024-12-04,2752.9,NEFT
PAY0003592,INV904927,2025-04-02,1515.12,Card
PAY0003593,INV904927,2025-03-31,1035.76,UPI
PAY0003594,INV904927,2025-03-30,54.63,UPI
PAY0003595,INV904929,2024-06-12,12147.31,Wire
PAY0003596,INV904929,2024-06-15,1007.57,Card
PAY0003597,INV904933,2025-05-15,14723.28,Wire
PAY0003598,INV904936,2025-03-14,2441.85,UPI
PAY0003599,INV904936,2025-03-22,3694.74,Wire
PAY0003600,INV904938,2025-08-29,11921.12,Card
PAY0003601,INV904939,2024-12-06,16508.63,NEFT
PAY0003602,INV904942,2025-11-22,159.14,UPI
PAY0003603,INV904942,2025-11-17,2092.25,NEFT
PAY0003604,INV904942,2025-11-29,680.74,NEFT
PAY0003605,INV904943,2025-06-13,2192.02,NEFT
PAY0003606,INV904944,2024-02-13,1747.03,Card
PAY0003607,INV904944,2024-02-16,3443.95,Wire
PAY0003608,INV904944,2024-02-15,1939.18,NEFT
PAY0003609,INV904946,2025-05-01,911.49,Card
PAY0003610,INV904946,2025-05-08,5249.52,Wire
PAY0003611,INV904952,2024-03-06,214.78,Card
PAY0003612,INV904952,2024-03-07,343.84,NEFT
PAY0003613,INV904952,2024-03-03,3825.72,Card
PAY0003614,INV904953,2024-09-01,8764.85,UPI
PAY0003615,INV904953,2024-08-16,3945.8,Wire
PAY0003616,INV904953,2024-08-20,701.95,Wire
PAY0003617,INV904961,2025-05-26,6304.85,Card
PAY0003618,INV904961,2025-05-15,2990.04,Card
PAY0003619,INV904966,2025-08-18,5572.04,Card
PAY0003620,INV904966,2025-08-01,8215.13,UPI
PAY0003621,INV904967,2025-12-14,119.97,UPI
PAY0003622,INV904967,2025-12-22,1205.92,Card
PAY0003623,INV904968,2025-08-13,8023.15,Wire
PAY0003624,INV904970,2024-11-20,3052.14,Wire
PAY0003625,INV904970,2024-11-20,586.65,UPI
PAY0003626,INV904970,2024-11-07,9962.19,Card
PAY0003627,INV904971,2024-09-12,3565.33,NEFT
PAY0003628,INV904971,2024-09-25,2319.3,NEFT
PAY0003629,INV904972,2025-06-12,515.85,NEFT
PAY0003630,INV904972,2025-06-15,801.26,Card
PAY0003631,INV904972,2025-06-14,1474.86,NEFT
PAY0003632,INV904974,2025-10-08,3234.5,Card
PAY0003633,INV904974,2025-09-25,9277.4,UPI
PAY0003634,INV904974,2025-09-26,3404.67,Card
PAY0003635,INV904975,2024-07-19,9640.21,UPI
PAY0003636,INV904977,2024-05-27,834.37,UPI
PAY0003637,INV904977,2024-05-27,2965.46,UPI
PAY0003638,INV904977,2024-05-21,303.09,NEFT
PAY0003639,INV904979,2024-07-23,4251.21,Wire
PAY0003640,INV904980,2025-04-24,8.43,Wire
PAY0003641,INV904980,2025-04-28,2435.67,Wire
PAY0003642,INV904985,2024-02-22,8298.29,Card
PAY0003643,INV904988,2025-10-27,8079.68,UPI
PAY0003644,INV904990,2024-02-03,7112.25,Wire
PAY0003645,INV904990,2024-02-17,5719.64,NEFT
PAY0003646,INV904993,2024-04-25,10645.8,UPI
PAY0003647,INV904996,2025-11-29,2829.18,Wire
PAY0003648,INV904996,2025-12-05,297.53,NEFT
PAY0003649,INV904997,2025-11-01,10290.84,Wire
PAY0003650,INV905000,2025-03-16,215.39,UPI
PAY0003651,INV905000,2025-03-20,2096.85,NEFT
PAY0003652,INV905000,2025-03-24,291.74,Card
PAY0003653,INV905004,2025-10-20,1454.4,UPI
PAY0003654,INV905004,2025-10-17,328.84,Wire
PAY0003655,INV905004,2025-10-28,2662.26,UPI
PAY0003656,INV905005,2025-09-02,111.31,Wire
PAY0003657,INV905005,2025-09-04,484.83,UPI
PAY0003658,INV905005,2025-08-31,1912.44,Card
PAY0003659,INV905006,2024-10-06,1474.85,Wire
PAY0003660,INV905006,2024-10-07,498.72,Card
PAY0003661,INV905006,2024-10-11,5722.38,UPI
PAY0003662,INV905008,2024-01-29,926.3,UPI
PAY0003663,INV905008,2024-02-17,1370.51,Card
PAY0003664,INV905008,2024-02-14,666.34,NEFT
PAY0003665,INV905009,2024-07-30,1465.62,Card
PAY0003666,INV905009,2024-08-02,1879.45,NEFT
PAY0003667,INV905010,2025-07-08,333.19,NEFT
PAY0003668,INV905010,2025-07-06,15.57,Card
PAY0003669,INV905010,2025-06-30,1269.59,Card
PAY0003670,INV905014,2025-02-28,8003.01,UPI
PAY0003671,INV905015,2025-11-22,54.56,UPI
PAY0003672,INV905015,2025-11-13,865.4,Card
PAY0003673,INV905015,2025-11-18,306.79,UPI
PAY0003674,INV905019,2026-01-02,196.59,Wire
PAY0003675,INV905019,2025-12-28,2899.5,Wire
PAY0003676,INV905030,2025-10-09,5021.77,UPI
PAY0003677,INV905035,2025-07-13,1566.37,Card
PAY0003678,INV905035,2025-07-08,2708.72,UPI
PAY0003679,INV905035,2025-07-12,8386.66,NEFT
PAY0003680,INV905038,2024-12-01,4899.46,Wire
PAY0003681,INV905038,2024-11-26,744.39,Wire
PAY0003682,INV905038,2024-12-14,5673.0,UPI
PAY0003683,INV905040,2024-10-25,3852.49,Wire
PAY0003684,INV905041,2024-01-19,6244.13,Card
PAY0003685,INV905041,2024-01-18,1679.27,NEFT
PAY0003686,INV905041,2024-01-29,1412.76,NEFT
PAY0003687,INV905051,2024-05-06,5663.36,Card
PAY0003688,INV905051,2024-05-05,5024.66,Wire
PAY0003689,INV905052,2025-03-04,7053.26,Card
PAY0003690,INV905053,2025-02-08,8408.55,NEFT
PAY0003691,INV905055,2024-12-21,4875.97,NEFT
PAY0003692,INV905058,2024-04-19,5479.47,Wire
PAY0003693,INV905058,2024-04-19,4828.02,Card
PAY0003694,INV905058,2024-05-09,1003.54,UPI
PAY0003695,INV905059,2025-03-29,16706.04,UPI
PAY0003696,INV905069,2024-11-26,278.93,Card
PAY0003697,INV905069,2024-12-04,351.02,UPI
PAY0003698,INV905069,2024-11-29,184.43,Wire
PAY0003699,INV905074,2024-03-19,872.83,Wire
PAY0003700,INV905074,2024-03-16,1981.12,Wire
PAY0003701,INV905079,2025-11-05,17108.17,Card
PAY0003702,INV905082,2024-07-31,1564.42,Card
PAY0003703,INV905082,2024-08-03,4438.75,UPI
PAY0003704,INV905082,2024-07-28,4739.43,UPI
PAY0003705,INV905084,2025-03-30,332.55,NEFT
PAY0003706,INV905084,2025-03-27,1525.3,NEFT
PAY0003707,INV905084,2025-03-29,1304.83,NEFT
PAY0003708,INV905088,2025-05-23,4629.13,UPI
PAY0003709,INV905088,2025-05-10,1463.91,UPI
PAY0003710,INV905089,2024-09-04,1789.97,Card
PAY0003711,INV905089,2024-09-04,470.88,UPI
PAY0003712,INV905089,2024-09-09,796.21,Wire
PAY0003713,INV905092,2024-10-08,7759.9,UPI
PAY0003714,INV905093,2025-01-04,7427.42,Wire
PAY0003715,INV905093,2024-12-29,384.81,UPI
PAY0003716,INV905093,2024-12-29,8503.09,Card
PAY0003717,INV905098,2024-03-21,1246.59,Card
PAY0003718,INV905098,2024-03-14,4829.12,Card
PAY0003719,INV905099,2024-12-22,901.38,Card
PAY0003720,INV905099,2024-12-26,1643.61,UPI
PAY0003721,INV905099,2024-12-28,1041.73,Wire
PAY0003722,INV905101,2025-09-19,4162.36,UPI
PAY0003723,INV905102,2024-10-27,363.9,NEFT
PAY0003724,INV905102,2024-10-25,1262.9,Card
PAY0003725,INV905102,2024-11-05,800.62,Card
PAY0003726,INV905104,2024-09-30,9056.45,Card
PAY0003727,INV905105,2025-01-07,5882.1,NEFT
PAY0003728,INV905105,2025-01-22,8765.94,Card
PAY0003729,INV905106,2025-07-02,2414.95,UPI
PAY0003730,INV905109,2025-03-12,11194.12,UPI
PAY0003731,INV905109,2025-03-15,4830.36,Card
PAY0003732,INV905110,2025-04-17,2285.33,Card
PAY0003733,INV905110,2025-04-07,5039.18,UPI
PAY0003734,INV905112,2024-03-25,5756.11,Wire
PAY0003735,INV905112,2024-03-14,7214.39,UPI
PAY0003736,INV905115,2024-07-04,4372.59,Wire
PAY0003737,INV905116,2024-09-26,11299.46,Card
PAY0003738,INV905116,2024-10-02,4907.55,Wire
PAY0003739,INV905117,2025-08-04,525.55,NEFT
PAY0003740,INV905117,2025-08-10,379.41,Wire
PAY0003741,INV905117,2025-08-17,114.07,Card
PAY0003742,INV905119,2024-04-27,17072.06,UPI
PAY0003743,INV905119,2024-05-03,5155.14,UPI
PAY0003744,INV905122,2025-02-24,2604.71,Card
PAY0003745,INV905122,2025-03-08,4274.54,UPI
PAY0003746,INV905122,2025-02-23,5402.92,NEFT
PAY0003747,INV905126,2025-02-16,3218.65,UPI
PAY0003748,INV905126,2025-02-19,6294.79,UPI
PAY0003749,INV905129,2025-01-13,1265.39,NEFT
PAY0003750,INV905129,2025-01-10,4461.39,NEFT
PAY0003751,INV905129,2025-01-15,4914.74,UPI
PAY0003752,INV905131,2025-05-25,2705.54,UPI
PAY0003753,INV905133,2024-02-03,18763.08,UPI
PAY0003754,INV905138,2025-12-13,3595.2,Wire
PAY0003755,INV905138,2025-12-08,6308.61,Wire
PAY0003756,INV905141,2025-09-21,93.66,NEFT
PAY0003757,INV905141,2025-09-30,358.77,Card
PAY0003758,INV905141,2025-10-04,1826.14,Card
